# operator_residual.csv, from analysis/reduce_run.jl
# run: a2_first_order_dt10
# generated: 1788995141 (unix)
# geometry: column
# region tags summed: upper, lower
# Column geometry: no horizontal remapping, so the maxima are over the model's own levels.
# operator residual = max |q_tag_res + sum of the region ledgers|, summed then reduced.
time,geometry,remapped,max_abs_operator_residual,max_abs_q_tag_res,max_abs_ledger_sum,max_abs_q_tag_fix_upper,max_abs_q_tag_fix_lower
1920.0,column,false,7.819089586233242e-7,7.819089586233242e-7,0.0,0.0,0.0
1980.0,column,false,7.816798807617733e-7,7.816798807617733e-7,0.0,0.0,0.0
2040.0,column,false,7.814511161765985e-7,7.814511161765985e-7,0.0,0.0,0.0
2100.0,column,false,7.812226910364231e-7,7.812226910364231e-7,0.0,0.0,0.0
2160.0,column,false,7.809946153748361e-7,7.809946153748361e-7,0.0,0.0,0.0
2220.0,column,false,7.807668409943097e-7,7.807668409943097e-7,0.0,0.0,0.0
2280.0,column,false,7.805393619674103e-7,7.805393619674103e-7,0.0,0.0,0.0
2340.0,column,false,7.803121745671979e-7,7.803121745671979e-7,0.0,0.0,0.0
2400.0,column,false,7.800852807614591e-7,7.800852807614591e-7,0.0,0.0,0.0
2460.0,column,false,7.798586758813006e-7,7.798586758813006e-7,0.0,0.0,0.0
2520.0,column,false,7.796323524566482e-7,7.796323524566482e-7,0.0,0.0,0.0
2580.0,column,false,7.794063037044877e-7,7.794063037044877e-7,0.0,0.0,0.0
2640.0,column,false,7.791805234203139e-7,7.791805234203139e-7,0.0,0.0,0.0
2700.0,column,false,7.789550593166479e-7,7.789550593166479e-7,0.0,0.0,0.0
2760.0,column,false,7.787299728805898e-7,7.787299728805898e-7,0.0,0.0,0.0
2820.0,column,false,7.785051377068162e-7,7.785051377068162e-7,0.0,0.0,0.0
2880.0,column,false,7.782805485898339e-7,7.782805485898339e-7,0.0,0.0,0.0
2940.0,column,false,7.780561944811768e-7,7.780561944811768e-7,0.0,0.0,0.0
3000.0,column,false,7.778311268103621e-7,7.778311268103621e-7,0.0,0.0,0.0
3060.0,column,false,7.776054263745183e-7,7.776054263745183e-7,0.0,0.0,0.0
3120.0,column,false,7.773799728953561e-7,7.773799728953561e-7,0.0,0.0,0.0
3180.0,column,false,7.771547639362261e-7,7.771547639362261e-7,0.0,0.0,0.0
3240.0,column,false,7.769303604522261e-7,7.769303604522261e-7,0.0,0.0,0.0
3300.0,column,false,7.767062318661998e-7,7.767062318661998e-7,0.0,0.0,0.0
3360.0,column,false,7.764822305545135e-7,7.764822305545135e-7,0.0,0.0,0.0
3420.0,column,false,7.762584108819883e-7,7.762584108819883e-7,0.0,0.0,0.0
3480.0,column,false,7.760355877395921e-7,7.760355877395921e-7,0.0,0.0,0.0
3540.0,column,false,7.758144688274564e-7,7.758144688274564e-7,0.0,0.0,0.0
3600.0,column,false,7.755930547977621e-7,7.755930547977621e-7,0.0,0.0,0.0
