time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,copy_residual,copy_residual_relative,copy_repair,copy_repair_relative,fix_gross,fix_gross_relative,fix_events,copy_repair_events
2.6352e6,0.02314824600853314,0.0016893212949191374,4.428836518709343,0.32320927641831876,0.0,0.0,0.0,1.2148389463827844,0.08865696784391541,0.008041804396852873,0.0005868777881559578,1097.8401905140727,80.11858918251701,3.4703600518473534,0.25326122482287866,105110.0,2.3385192e7
2.6568e6,0.022522818203055607,0.0016462633500515724,4.440075384478191,0.32453902131754214,0.0,0.0,0.0,1.203829440716324,0.08799166561205464,0.008042871910913824,0.0005878787075722326,1115.2133370009972,81.51443694308108,3.4703600518473534,0.2536594893823851,105110.0,2.3581752e7
2.6784e6,0.0929421553504394,0.008163056712393748,5.296568570786547,0.4651946090704521,0.0,0.0,0.0,0.0,0.0,0.01869689136433313,0.001642137348515823,1134.4988285575455,99.64238770599734,4.294695856615406,0.37720069765810815,105568.0,2.3778384e7
2.7e6,0.07927711598812448,0.006212785188344785,5.683433052234371,0.44539900633065704,0.0,0.0,0.0,0.0,0.0,0.023337751219936177,0.0018289317579390052,1190.2800715514195,93.27981103177841,4.756782102374167,0.3727792695465958,105786.0,2.3976955e7
2.7216e6,0.06997233531943935,0.005218777687935945,5.680042129242131,0.4236370987948116,0.0,0.0,0.0,0.0,0.0,0.019365626258004705,0.0014443550835740665,1235.8802874352436,92.17620706215114,4.756782102374167,0.35477718713993966,105786.0,2.4175675e7
2.7432e6,0.06267635255097521,0.004578161344261163,5.6810238668813815,0.41496741282173943,0.0,0.0,0.0,0.0,0.0,0.017257433011724072,0.0012605601554620512,1275.078015247149,93.13740577954093,4.756782102374167,0.3474566572209364,105786.0,2.4374395e7
2.7648e6,0.043108940882351274,0.0031398988889821443,5.66957175188861,0.41295104171876457,0.0,0.0,0.0,0.0,0.0,0.016440187839558036,0.001197443650331465,1311.4916555627165,95.52429514445826,4.756782102374167,0.3464667545216703,105786.0,2.4573113e7
2.7864e6,0.03480128112496652,0.0025555369524797944,5.668769829233197,0.416270617213433,0.0,0.0,0.0,0.0,0.0,0.016629620596164317,0.00122115073254384,1347.1920362255205,98.92736472252867,4.756782102374167,0.3493012913478887,105786.0,2.4771833e7
2.808e6,0.02214261232471532,0.0016452537838975028,5.6770659239420675,0.4218207886147121,0.0,0.0,0.0,0.014664240920335653,0.0010895913051432165,0.016466952447426065,0.0012235374682122695,1382.5437896305523,102.72660551233778,4.7567823544374,0.35344132178476473,105788.0,2.4970551e7
2.8296e6,0.014523740554518084,0.0010867487433677938,5.716208601978955,0.4277191878848546,0.0,0.0,0.0,0.059274641818925534,0.004435265300181537,0.01618824538387272,0.001211296446822057,1417.4719259973128,106.06329881440242,4.756788598372366,0.3559299350152118,105792.0,2.5169267e7
2.8512e6,0.016008443280027405,0.0012030304291112204,5.776625603495844,0.4341119406194111,0.0,0.0,0.0,0.12115919599197375,0.009105082673894142,0.016117604937799665,0.0012112338998481972,1452.2072377507566,109.1330034925621,4.756788598372366,0.35747144982116413,105792.0,2.5367987e7
2.8728e6,0.014608559248969186,0.0011013300939097016,5.8386241294908015,0.4401702009929068,0.0,0.0,0.0,0.18734657716231712,0.014123940622987516,0.015966444285787303,0.0012037001928106594,1487.1590768835856,112.11598747620751,4.756788671960356,0.35861130625652665,105794.0,2.5566705e7
2.8944e6,0.016170679535894964,0.0012230963446284533,5.896658813541775,0.44600363419204575,0.0,0.0,0.0,0.24625629094727178,0.018626005705622277,0.016127383038658863,0.0012198215417738706,1522.0290636536945,115.1212093493554,4.756788671960356,0.3597876529511442,105794.0,2.5765425e7
2.916e6,0.014717322223418674,0.001118287323129755,5.940021882803993,0.4513491700333262,0.0,0.0,0.0,0.2944352937529367,0.022372497624735053,0.016241897946367698,0.0012341313386540168,1556.7689474848796,118.2901993029814,4.756788671960356,0.36144187032855746,105794.0,2.5964145e7
2.9376e6,0.013090538103253868,0.0009992231383557082,5.973385952514996,0.4559587551712872,0.0,0.0,0.0,0.3344020040284412,0.025525476286928243,0.016324854982511572,0.0012461040715180667,1591.9945767889824,121.51966593863285,4.756788671960356,0.36309380621333276,105794.0,2.6162865e7
