time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,increment_left,increment_left_relative,increment_left_gross,increment_left_gross_relative,increment_moved_gross,increment_moved_gross_relative
118800.0,6.017705e18,1.3964207e-5,8.2454026e18,1.9133624e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.0998107e21,0.0071931737,6.730052e17,1.5617222e-6,3.231833e18,7.499534e-6,8.53866e22,0.19814134
122400.0,6.158003e18,1.4290693e-5,8.510666e18,1.9750447e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.1889753e21,0.0074005593,6.3174165e17,1.466064e-6,3.3432454e18,7.758569e-6,8.806339e22,0.20436606
126000.0,6.270794e18,1.4553344e-5,8.764173e18,2.0340012e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.2759733e21,0.0076029235,5.522614e17,1.2816957e-6,3.429557e18,7.959363e-6,9.073558e22,0.21058036
129600.0,6.405007e18,1.4865713e-5,9.007142e18,2.0905143e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.3608045e21,0.007800265,5.009925e17,1.1627794e-6,3.528837e18,8.190261e-6,9.338843e22,0.21675006
133200.0,6.5117114e18,1.5114235e-5,9.2200675e18,2.140056e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.4423275e21,0.007989935,4.5528103e17,1.056746e-6,3.631067e18,8.4280155e-6,9.602672e22,0.22288619
136800.0,6.611634e18,1.5347016e-5,9.436767e18,2.1904754e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.5233028e21,0.008178338,3.9923734e17,9.267152e-7,3.7082399e18,8.607617e-6,9.868773e22,0.22907531
140400.0,6.728404e18,1.5618913e-5,9.663559e18,2.2432405e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.6040962e21,0.008366332,3.3688157e17,7.820166e-7,3.7786064e18,8.77143e-6,1.0138705e23,0.2353538
144000.0,6.858305e18,1.592131e-5,9.929346e18,2.3050625e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.6862025e21,0.008557389,2.8079445e17,6.5185435e-7,3.8933105e18,9.038182e-6,1.0411713e23,0.24170421
147600.0,6.9853194e18,1.6217029e-5,1.0201031e19,2.3682585e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.7692148e21,0.008750562,2.274989e17,5.281586e-7,3.995524e18,9.275958e-6,1.0682699e23,0.24800819
151200.0,7.090955e18,1.6463144e-5,1.0475993e19,2.432222e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.8497755e21,0.008938064,1.612051e17,3.7427156e-7,4.0946896e18,9.506683e-6,1.0951198e23,0.2542551
154800.0,7.205138e18,1.672912e-5,1.0733208e19,2.4920706e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.9262094e21,0.009115999,9.712323e16,2.2550381e-7,4.1772195e18,9.6988015e-6,1.1223437e23,0.26058933
