time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,exchange_volume_fraction,bound_partition,bound_evap,bound_fcg,fix_gross,fix_gross_relative,fix_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
5.2704e6,8.758315346187175e-12,1.4936769127359283e-13,2.7298115922355467e-11,4.655526080385095e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.286780310670092e-6,150.0,-3.236782419131946e-11,-5.520133701410587e-13,3.553603314236489e-11,6.060452287559693e-13,4.742813232299462,0.08088576794152774
5.292e6,8.733531871616676e-12,1.4148060980788344e-13,2.7459490680853795e-11,4.4483555377716073e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.071947318778915e-6,150.0,-3.273860496992359e-11,-5.303556297146459e-13,3.5839164286611986e-11,5.805837652867197e-13,4.839272173645998,0.07839476493798132
5.3136e6,8.803411318083526e-12,1.4338390510098125e-13,2.810380293949345e-11,4.5773540143189e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.0939689803682576e-6,150.0,-3.355336830496667e-11,-5.46494171750793e-13,3.65630816359242e-11,5.955143112211271e-13,4.844424803503975,0.0789026572991785
5.3352e6,8.884732646804027e-12,1.4493916969072502e-13,2.7999354296134875e-11,4.567614271452524e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.1004974134279945e-6,150.0,-3.361063888804124e-11,-5.482999080405466e-13,3.662372015812105e-11,5.974531594502145e-13,4.815371002400857,0.07855451622304387
5.3568e6,8.900164497267119e-12,1.4492359890429483e-13,2.8773556001930225e-11,4.685269907488148e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.09294787583034e-6,150.0,-3.456993893041154e-11,-5.629109400433326e-13,3.743504315414377e-11,6.095641468988541e-13,4.883018816610739,0.07951141359667166
5.3784e6,8.999718637169072e-12,1.438161466162018e-13,2.8885343496565152e-11,4.615898521765446e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.016741220974614e-6,150.0,-3.4580397901856554e-11,-5.525972283356141e-13,3.7465610552013e-11,5.98703132558009e-13,4.871765045441352,0.07785115338619869
5.4e6,9.028501659493564e-12,1.4844278246269596e-13,2.9057332292559593e-11,4.777482930310103e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.132744353482136e-6,150.0,-3.477958993743939e-11,-5.718312182837524e-13,3.7734510878294546e-11,6.204147710105324e-13,4.8871925768056546,0.08035314074171172
5.4216e6,9.05973903582025e-12,1.472604295264211e-13,2.967375308732778e-11,4.823284211635378e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.0856909430323935e-6,150.0,-3.5582817719468125e-11,-5.783765956625936e-13,3.843106987356953e-11,6.246731649074882e-13,4.929230574081889,0.08012158062214499
5.4432e6,9.154758512335666e-12,1.4834369969116615e-13,2.914824394195645e-11,4.7231812177504e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.073027575449836e-6,150.0,-3.5024095116410276e-11,-5.675304095572525e-13,3.791200179110113e-11,6.143260470291967e-13,4.9122205749294645,0.07959761830988926
5.4648e6,9.174614545351404e-12,1.5146061316583962e-13,2.985068711781065e-11,4.92794912738436e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.149607505676802e-6,150.0,-3.581547843988189e-11,-5.912656383020446e-13,3.8601232560369565e-11,6.372547122988493e-13,4.978105501884975,0.08218186257228303
