time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
5.8536e6,6.833015349803816e-6,6.419581630814884e-15,0.00024008025919877986,2.255541284446278e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.025638934888842963,161293.7831904257,0.00015153465267184332,161293.78319042572,0.00015153465267184335,4678.0,-0.00039918113846720854,-3.7502855952832583e-13,0.00039918113846720854,3.7502855952832583e-13,9.959241720957271e8,0.935665470304236
5.8752e6,7.0610801063463624e-6,6.6307045881701545e-15,0.0002426280600724489,2.2783978752701827e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.02640976822056254,161293.7831904257,0.00015146286575659147,161293.78319042572,0.0001514628657565915,4678.0,-0.0003998551082921231,-3.7548378735611545e-13,0.0003998551082921231,3.7548378735611545e-13,9.971644108036671e8,0.9363868606919236
5.8968e6,7.745474963818663e-6,7.272786472649778e-15,0.0002459116804895544,2.3090425721927063e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.02751053879509779,161293.7831904257,0.0001514503952294097,161293.78319042572,0.00015145039522940971,4678.0,-0.0004051192154812648,-3.8039572317073635e-13,0.0004051192154812648,3.8039572317073635e-13,1.0003397302684447e9,0.9392913013514713
5.9184e6,7.062923592843606e-6,6.6307117938542715e-15,0.00024668670795460637,2.315908479427766e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.028649663786131138,161293.7831904257,0.00015142349714214318,161293.78319042572,0.0001514234971421432,4678.0,-0.00040811748472075035,-3.831429554126767e-13,0.00040811748472075035,3.831429554126767e-13,1.0008081115769559e9,0.9395641991005305
5.94e6,8.261859266077771e-6,7.751749213644937e-15,0.00024665632383907664,2.314270798838992e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03258871976560415,161293.7831904257,0.00015133505870111125,161293.78319042572,0.00015133505870111127,4678.0,-0.0004033140980518721,-3.78412369629934e-13,0.0004033140980518721,3.78412369629934e-13,1.0104940131401993e9,0.9481033166365147
5.9616e6,7.617833032576939e-6,7.15361939909766e-15,0.00025021816424367847,2.3497043136618576e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03252905952960398,161293.7831904257,0.00015146490234829488,161293.78319042572,0.0001514649023482949,4678.0,-0.0004079805029104707,-3.8311908748762477e-13,0.0004079805029104707,3.8311908748762477e-13,1.0126447783831e9,0.9509364802375813
5.9832e6,7.914346068918013e-6,7.435618767640253e-15,0.0002489662256981662,2.3390662022982877e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.033905079220538974,161293.7831904257,0.00015153735646012618,161293.78319042572,0.0001515373564601262,4678.0,-0.00040544938510242304,-3.8092434055109904e-13,0.00040544938510242304,3.8092434055109904e-13,1.0148568876999655e9,0.9534696682378564
6.0048e6,7.982776328334753e-6,7.499711747831771e-15,0.0002476514519365562,2.3266523162670537e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03422707544508645,161293.7831904257,0.00015153335517516706,161293.78319042572,0.00015153335517516708,4678.0,-0.0004027138555553217,-3.7834428891644894e-13,0.0004027138555553217,3.7834428891644894e-13,1.016359133725128e9,0.9548558323197484
6.0264e6,9.234467275106644e-6,8.674226447455713e-15,0.00024793757854772096,2.3289558965186025e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.036064567679975644,161293.7831904257,0.00015150833916885808,161293.78319042572,0.0001515083391688581,4678.0,-0.0004046264189821241,-3.800783608097744e-13,0.0004046264189821241,3.800783608097744e-13,1.0200141033417408e9,0.9581314274442079
6.048e6,8.983838782451997e-6,8.437922196674245e-15,0.00024680318231543253,2.3180581271526795e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03679667338803589,161293.7831904257,0.0001514925218856829,161293.78319042572,0.00015149252188568292,4678.0,-0.00040698218222590766,-3.822512928173483e-13,0.00040698218222590766,3.822512928173483e-13,1.0238487065970335e9,0.9616329874825963
6.0696e6,1.004144970905849e-5,9.426597401863347e-15,0.0002450346369821183,2.3003081619364517e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.040983172084329555,161293.7831904257,0.00015141753448089898,161293.78319042572,0.000151417534480899,4678.0,-0.00040517880067714564,-3.803691240227712e-13,0.00040517880067714564,3.803691240227712e-13,1.0284972904805956e9,0.9655209324527826
6.0912e6,9.3481955326655e-6,8.780609860833077e-15,0.0002462265277322769,2.3127662123133314e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.04374083487231407,161293.7831904257,0.0001515006589479306,161293.78319042572,0.00015150065894793061,4678.0,-0.0004074296701187451,-3.8269214272848605e-13,0.0004074296701187451,3.8269214272848605e-13,1.0299285603298972e9,0.9673953482451086
6.1128e6,9.09538168521372e-6,8.551690034954202e-15,0.0002470811975015335,2.323115057319076e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.04362878805329754,161293.7831904257,0.00015165217757183278,161293.78319042572,0.0001516521775718328,4678.0,-0.0004106219034258333,-3.86076292473713e-13,0.0004106219034258333,3.86076292473713e-13,1.0341179648451698e9,0.9723018341616476
6.1344e6,9.453406807698597e-6,8.883744484294908e-15,0.00024764259303226746,2.327196496119557e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.045615881017667205,161293.7831904257,0.0001515742193176426,161293.78319042572,0.00015157421931764263,4678.0,-0.0004122294596003353,-3.873885110927418e-13,0.0004122294596003353,3.873885110927418e-13,1.0442010553018634e9,0.9812774964871278
6.156e6,1.0193263073252973e-5,9.580693775690344e-15,0.00024802582354650315,2.331205862917182e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.04548238785383029,161293.7831904257,0.0001516007517479784,161293.78319042572,0.00015160075174797843,4678.0,-0.0004126303478513617,-3.8783311849312175e-13,0.0004126303478513617,3.8783311849312175e-13,1.0453870884457259e9,0.9825640228730763
