inclusive_s,method,signature
0.005108,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{BF1995_mass_exponent_beta::Float64; BF1995_mass_coeff_alpha::Float64}}}}
0.005101,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{default_momentum_roughness_length::Float64; von_karman_constant::Float64; default_scalar_roughness_length::Float64}}}}
0.005096,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{gravitational_acceleration::Float64; kinematic_viscosity_of_air::Float64; density_liquid_water::Float64}}}}
0.005087,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{snow_mass_size_relation_coefficient_me::Float64; snow_mass_size_relation_coefficient_delm::Float64}}}}
0.005053,ClimaAtmos.#any_reltype#1 /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{ClimaAtmos.var"##any_reltype#1"; Bool; typeof(ClimaAtmos.any_reltype); Bool; ClimaAtmos.EnergySourceTag{:sfc; Nothing; Tuple{Symbol}}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol; String; Symbol; String; Int64}}
0.005052,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{density_liquid_water::Float64; liquid_cloud_effective_radius::Float64; cloud_liquid_sedimentation_number_concentration::Float64}}}}
0.005043,ClimaAtmos.#any_reltype#1 /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{ClimaAtmos.var"##any_reltype#1"; Bool; typeof(ClimaAtmos.any_reltype); Bool; ClimaAtmos.EnergySourceTag{:mp; Nothing; Tuple{Symbol}}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol; String; Symbol; String; Int64}}
0.005038,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{snow_cross_section_size_relation_coefficient::Float64; snow_cross_section_size_relation_coefficient_dela::Float64}}}}
0.005035,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{Horn2012_number_concentration_adjustment_timescale::Float64}}}}
0.005034,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{coefficient_b_h_gryanik::Float64; prandtl_number_0_gryanik::Float64; coefficient_a_h_gryanik::Float64; most_stability_exponent_gryanik::Float64; coefficient_a_m_gryanik::Float64; coefficient_b_m_gryanik::Float64; most_stability_parameter_gryanik::Float64}}}}
0.005033,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{snow_flake_length_scale::Float64; snow_cross_section_size_relation_coefficient::Float64; snow_cross_section_size_relation_coefficient_dela::Float64; snow_cross_section_size_relation_coefficient_chia::Float64}}}}
0.005024,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{SB2006_autoconversion_correcting_function_coeff_a::Float64; SB2006_autoconversion_correcting_function_coeff_b::Float64; SB2006_collection_kernel_coeff_kcc::Float64; SB2006_autoconversion_correcting_function_coeff_A::Float64; SB2006_raindrops_min_mass::Float64; SB2006_reference_air_density::Float64}}}}
0.005018,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{cloud_ice_rain_collision_efficiency::Float64}}}}
0.005003,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{mam3_stdev_coarse::Float64; MERRA2_seasalt_aerosol_bin04_radius::Float64; sulfate_aerosol_kappa::Float64; MERRA2_sulfate_aerosol_radius::Float64; MERRA2_seasalt_aerosol_bin05_radius::Float64; seasalt_aerosol_density::Float64; MERRA2_seasalt_aerosol_bin02_radius::Float64; mam3_stdev_accum::Float64; MERRA
0.005001,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{BarklieGokhale1959_B_parameter::Float64; BarklieGokhale1959_a_parameter::Float64}}}}
0.004994,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{M1996_area_coeff_gamma::Float64; M1996_area_exponent_sigma::Float64}}}}
0.004992,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{cloud_ice_size_distribution_coefficient_n0::Float64; cloud_ice_apparent_density::Float64; ice_cloud_effective_radius::Float64; cloud_ice_sedimentation_number_concentration::Float64}}}}
0.004989,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{SB2006_ventilation_factor_coeff_av::Float64; SB2006_ventilation_factor_coeff_bv::Float64}}}}
0.004986,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{gustiness_coeff::Float64; gustiness_zi::Float64}}}}
0.004975,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{gravitational_acceleration::Float64; universal_gas_constant::Float64; molar_mass_dry_air::Float64; adiabatic_exponent_dry_air::Float64; stefan_boltzmann_constant::Float64; avogadro_constant::Float64; molar_mass_water::Float64}}}}
0.004972,ClimaAtmos.any_reltype /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{typeof(Core.kwcall); @NamedTuple{warn::Bool}; typeof(ClimaAtmos.any_reltype); Bool; ClimaAtmos.EnergySourceTag{:sub; Nothing; Tuple{Symbol}}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol; String; Symbol; String; Int64}}
0.004970,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{snow_mass_size_relation_coefficient_me::Float64; snow_flake_length_scale::Float64; snow_mass_size_relation_coefficient_chim::Float64; snow_mass_size_relation_coefficient_delm::Float64}}}}
0.004962,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{density_ice_water::Float64; CL1993_local_rime_density_linear_coeff::Float64; CL1993_local_rime_density_quadratic_coeff::Float64; CL1993_local_rime_density_constant_coeff::Float64}}}}
0.004960,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{Heymsfield_mu_cutoff::Float64; Heymsfield_mu_coeff1::Float64; Heymsfield_mu_coeff2::Float64; Heymsfield_mu_coeff3::Float64}}}}
0.004960,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{rain_mass_size_relation_coefficient_delm::Float64; rain_mass_size_relation_coefficient_chim::Float64; rain_drop_length_scale::Float64; density_liquid_water::Float64; rain_mass_size_relation_coefficient_me::Float64}}}}
0.004951,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{cloud_liquid_rain_collision_efficiency::Float64}}}}
0.004951,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{SB2006_collection_kernel_coeff_kapparr::Float64; SB2006_collection_kernel_coeff_krr::Float64; SB2006_raindrops_self-collection_coeff_d::Float64}}}}
0.004946,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{rain_cross_section_size_relation_coefficient_dela::Float64; rain_cross_section_size_relation_coefficient_ae::Float64}}}}
0.004943,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{condensation_evaporation_timescale::Float64}}}}
0.004941,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{rain_snow_collision_efficiency::Float64; rain_snow_velocity_dispersion_coefficient::Float64}}}}
0.004939,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{density_ice_water::Float64; P3_wet_growth_timescale::Float64; density_liquid_water::Float64; temperature_water_freeze::Float64}}}}
0.004936,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{homogeneous_freezing_timescale::Float64; temperature_homogenous_nucleation::Float64}}}}
0.004934,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{SB2006_raindrops_size_distribution_coeff_N0_max::Float64; density_liquid_water::Float64; SB2006_reference_air_density::Float64; SB2006_raindrops_size_distribution_coeff_lambda_min::Float64; SB2006_raindrops_max_mass::Float64; SB2006_rain_distribution_coeff_nu::Float64; SB2006_raindrops_size_distribution
0.004928,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{SB2006_raindrops_breakup_mean_diameter_threshold::Float64; SB2006_raindrops_equilibrium_mean_diameter::Float64; SB2006_raindrops_breakup_coeff_kappabr::Float64; SB2006_raindrops_breakup_coeff_kbr::Float64}}}}
0.004928,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{D_0_diffusion::Float64; H_diffusion::Float64; C_E::Float64}}}}
0.004926,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{Frostenberg2023_standard_deviation::Float64; Frostenberg2023_a_coefficient::Float64; temperature_water_freeze::Float64; Frostenberg2023_b_coefficient::Float64}}}}
0.004924,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{snow_terminal_velocity_size_relation_coefficient::Float64; snow_flake_length_scale::Float64; snow_terminal_velocity_size_relation_coefficient_chiv::Float64; snow_terminal_velocity_size_relation_coefficient_delv::Float64}}}}
0.004910,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{SB2006_cloud_gamma_distribution_coeff_mu::Float64; SB2006_cloud_droplets_min_mass::Float64; SB2006_cloud_gamma_distribution_coeff_nu::Float64; density_liquid_water::Float64; SB2006_raindrops_min_mass::Float64}}}}
0.004906,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{reference_dust_aerosol_mass_concentration::Float64; dust_calibration_coefficient::Float64; prescribed_cloud_droplet_number_concentration::Float64; seasalt_calibration_coefficient::Float64; reference_ammonium_sulfate_mass_concentration::Float64; liquid_water_specific_humidity_calibration_coefficient::Flo
0.004903,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{SB2006_accretion_correcting_function_coeff_c::Float64; SB2006_accretion_correcting_function_coeff_tau0::Float64; SB2006_collection_kernel_coeff_kcr::Float64; SB2006_reference_air_density::Float64}}}}
0.004901,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{coefficient_b_m_businger::Float64; coefficient_b_h_businger::Float64}}}}
0.004895,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{cloud_ice_crystals_length_scale::Float64; cloud_ice_apparent_density::Float64; cloud_ice_mass_size_relation_coefficient_delm::Float64; cloud_ice_mass_size_relation_coefficient_me::Float64; cloud_ice_mass_size_relation_coefficient_chim::Float64}}}}
0.004890,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{SB2006_reference_air_density::Float64; SB2006_ventilation_factor_coeff_av::Float64; SB2006_rain_evaporation_coeff_alpha::Float64; SB2006_ventilation_factor_coeff_bv::Float64; SB2006_rain_evaporation_coeff_beta::Float64}}}}
0.004874,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{cloud_liquid_snow_collision_efficiency::Float64}}}}
0.004869,ClimaAtmos.any_reltype /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{typeof(Core.kwcall); @NamedTuple{warn::Bool}; typeof(ClimaAtmos.any_reltype); Bool; ClimaAtmos.EnergySourceTag{:mp; Nothing; Tuple{Symbol}}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol; String; Symbol; String; Int64}}
0.004867,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{kinematic_viscosity_of_air::Float64; thermal_conductivity_of_air::Float64; diffusivity_of_water_vapor::Float64}}}}
0.004866,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{rain_drop_length_scale::Float64; rain_cross_section_size_relation_coefficient_ae::Float64; rain_cross_section_size_relation_coefficient_dela::Float64; rain_cross_section_size_relation_coefficient_chia::Float64}}}}
0.004859,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{snow_ventilation_coefficient_a::Float64; snow_aspect_ratio::Float64; density_ice_water::Float64; snow_aspect_ratio_coefficient::Float64; snow_apparent_density::Float64; snow_flake_size_distribution_coefficient_nu::Float64; snow_ventilation_coefficient_b::Float64; snow_flake_size_distribution_coefficient
0.004849,ClimaAtmos.any_reltype /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{typeof(Core.kwcall); @NamedTuple{warn::Bool}; typeof(ClimaAtmos.any_reltype); Bool; ClimaAtmos.EnergySourceTag{:sfc; Nothing; Tuple{Symbol}}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol; String; Symbol; String; Int64}}
0.004849,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{universal_gas_constant::Float64; gravitational_acceleration::Float64; surface_tension_water::Float64; ARG2000_pow_1::Float64; ARG2000_pow_2::Float64; ARG2000_f_coeff_1::Float64; density_ice_water::Float64; ARG2000_g_coeff_2::Float64; ARG2000_g_coeff_1::Float64; density_liquid_water::Float64; molar_mass_
0.004849,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{Reisner_et_al_A_parameter::Float64; Reisner_et_al_B_parameter::Float64}}}}
0.004843,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{rain_drop_size_distribution_coefficient_n0::Float64; rain_ventilation_coefficient_b::Float64; rain_ventilation_coefficient_a::Float64}}}}
0.004815,Base.collect array.jl:784,Tuple{typeof(collect); Base.Generator{Dict{Symbol; Symbol}; ClimaParams.var"#10#11"{@NamedTuple{precipitation_timescale::Float64; supersaturation_precipitation_threshold::Float64; specific_humidity_precipitation_threshold::Float64}}}}
0.004632,ClimaTimeSteppers.#37 /dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/integrators.jl:528,Tuple{ClimaTimeSteppers.var"#37#38"; ClimaCore.Fields.FieldVector{Float64; @NamedTuple{c::ClimaCore.Fields.Field{ClimaCore.DataLayouts.VIJFH{@NamedTuple{ρ::Float64; uₕ::ClimaCore.Geometry.Covariant12Vector{Float64}; ρe_tot::Float64; ρq_tot::Float64; ρe_src_strat::Float64; ρe_src_tropo::Float64; ρe_src_rad::Float64; ρe_src_sfc::Float64; ρe_src_sub::Float64; ρe_src_mp::Float64; ρe_src_new_strat::Flo
0.004613,StaticArrays.convert /dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/convert.jl:207,Tuple{typeof(convert); Type{StaticArraysCore.SVector{12}}; Vector{Float64}}
0.004451,ClimaAtmos.any_reltype /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{typeof(Core.kwcall); @NamedTuple{warn::Bool}; typeof(ClimaAtmos.any_reltype); Bool; ClimaAtmos.TanhAltitudeRegion{Float64}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol; String; Symbol; String; Int64; String; Symbol}}
0.004444,ClimaAtmos.any_reltype /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{typeof(Core.kwcall); @NamedTuple{warn::Bool}; typeof(ClimaAtmos.any_reltype); Bool; ClimaAtmos.EDMFXModel{ClimaAtmos.InvZEntrainment; ClimaAtmos.BuoyancyVelocityDetrainment; Val{false}; Val{false}; Val{false}; Val{false}; Val{false}; Val{false}; Val{false}; ClimaAtmos.SmoothMinimumBlending}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol}}
0.004433,ClimaParams.get_parameter_values /dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaParams/9BD0g/src/ClimaParams.jl:257,Tuple{typeof(ClimaParams.get_parameter_values); ClimaParams.ParamDict{Float64}; @NamedTuple{f_plane_coriolis_frequency::Symbol; equator_pole_temperature_gradient_wet::Symbol; angular_velocity_planet_rotation::Symbol; equator_pole_temperature_gradient_dry::Symbol; held_suarez_T_equator_wet::Symbol; zd_rayleigh::Symbol; zd_viscous::Symbol; planet_radius::Symbol; potential_temp_vertical_gradient::Sym
0.004386,ClimaTimeSteppers.initialize /dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/integrators.jl:541,Tuple{ClimaTimeSteppers.var"#initialize#39"{ClimaTimeSteppers.NonInterpolatingSavingAffect{ClimaUtilities.TimeManager.ITime{Int64; Dates.Second; Dates.DateTime}; ClimaCore.Fields.FieldVector{Float64; @NamedTuple{c::ClimaCore.Fields.Field{ClimaCore.DataLayouts.VIJFH{@NamedTuple{ρ::Float64; uₕ::ClimaCore.Geometry.Covariant12Vector{Float64}; ρe_tot::Float64; ρq_tot::Float64; ρe_src_strat::Float64; ρe
0.004383,ClimaAtmos.any_reltype /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{typeof(Core.kwcall); @NamedTuple{warn::Bool}; typeof(ClimaAtmos.any_reltype); Bool; StaticArraysCore.SVector{3; Float64}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol; String; Symbol}}
0.004363,ClimaAtmos.any_reltype /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{typeof(Core.kwcall); @NamedTuple{warn::Bool}; typeof(ClimaAtmos.any_reltype); Bool; Tuple{Symbol}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol; String; Symbol; String; Int64; String; Symbol}}
0.004363,Base.Iterators.pairs iterators.jl:279,Tuple{typeof(pairs); @NamedTuple{topography_flag::ClimaAtmos.IgnoreDerivative; diffusion_flag::ClimaAtmos.IgnoreDerivative}}
0.004308,Base.vec abstractarraymath.jl:41,Tuple{typeof(vec); SubArray{Float64; 5; Array{Float64; 5}; Tuple{Base.Slice{Base.OneTo{Int64}}; Base.Slice{Base.OneTo{Int64}}; Base.Slice{Base.OneTo{Int64}}; UnitRange{Int64}; Base.Slice{Base.OneTo{Int64}}}; false}}
0.004217,Base.setindex! dict.jl:354,Tuple{typeof(setindex!); Dict{UnionAll; Symbol}; Symbol; Type{ClimaAtmos.AtmosRadiation}}
0.004193,ClimaAtmos.any_reltype /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/gpu_compat.jl:24,Tuple{typeof(Core.kwcall); @NamedTuple{warn::Bool}; typeof(ClimaAtmos.any_reltype); Bool; ClimaAtmos.SurfaceConditions.AnalyticTemperature{Returns{Float64}}; String; Tuple{DataType; DataType}; Tuple{String; Symbol; String; Symbol}}
0.004132,Base.setindex! dict.jl:354,Tuple{typeof(setindex!); Dict{UnionAll; Symbol}; Symbol; Type{ClimaAtmos.AtmosTurbconv}}
0.004105,ClimaAtmos.warn_inactive_energy_source_labels /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/config/tracer_config.jl:536,Tuple{typeof(ClimaAtmos.warn_inactive_energy_source_labels); Tuple{ClimaAtmos.EnergySourceTag{:strat; ClimaAtmos.TanhAltitudeRegion{Float64}; Tuple{}}; ClimaAtmos.EnergySourceTag{:tropo; ClimaAtmos.TanhAltitudeRegion{Float64}; Tuple{}}; ClimaAtmos.EnergySourceTag{:rad; Nothing; Tuple{Symbol}}; ClimaAtmos.EnergySourceTag{:sfc; Nothing; Tuple{Symbol}}; ClimaAtmos.EnergySourceTag{:sub; Nothing; Tuple
0.004073,Base.setindex! dict.jl:354,Tuple{typeof(setindex!); Dict{UnionAll; Symbol}; Symbol; Type{ClimaAtmos.AtmosTagging}}
0.003966,ClimaAtmos.tag_sources_from_config /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/config/tracer_config.jl:371,Tuple{typeof(ClimaAtmos.tag_sources_from_config); String; Symbol; NTuple{8; Symbol}; @NamedTuple{radiative::Tuple{Symbol}; turbulent::Tuple{Symbol}; moist::Tuple{Symbol; Symbol}; forcing::NTuple{4; Symbol}; all::NTuple{8; Symbol}}}
0.003872,Base.setindex! dict.jl:354,Tuple{typeof(setindex!); Dict{UnionAll; Symbol}; Symbol; Type{ClimaAtmos.AtmosNumerics}}
0.003866,Base.setindex! dict.jl:354,Tuple{typeof(setindex!); Dict{UnionAll; Symbol}; Symbol; Type{ClimaAtmos.AtmosGravityWave}}
0.003863,Base.setindex! dict.jl:354,Tuple{typeof(setindex!); Dict{UnionAll; Symbol}; Symbol; Type{ClimaAtmos.SCMSetup}}
0.003860,Base.setindex! dict.jl:354,Tuple{typeof(setindex!); Dict{UnionAll; Symbol}; Symbol; Type{ClimaAtmos.AtmosSponge}}
0.003841,Base.setindex! dict.jl:354,Tuple{typeof(setindex!); Dict{UnionAll; Symbol}; Symbol; Type{ClimaAtmos.AtmosSurface}}
0.003835,ClimaParams.check_override_parameter_usage /dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaParams/9BD0g/src/ClimaParams.jl:357,Tuple{typeof(ClimaParams.check_override_parameter_usage); ClimaParams.ParamDict{Float64}; Bool; Dict{String; Any}}
0.003830,Base.setindex! dict.jl:354,Tuple{typeof(setindex!); Dict{UnionAll; Symbol}; Symbol; Type{ClimaAtmos.AtmosChem}}
0.003749,Base.setindex_widen_up_to array.jl:835,Tuple{typeof(Base.setindex_widen_up_to); Vector{Pair{Symbol; Float64}}; Pair{Symbol; Dates.DateTime}; Int64}
0.003620,ClimaUtilities.TimeManager.ITime /dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaUtilities/j7nhe/src/ITime.jl:180,Tuple{typeof(Core.kwcall); @NamedTuple{epoch::Dates.DateTime}; Type{ClimaUtilities.TimeManager.ITime}; Float64}
0.003612,Base.all reduce.jl:1193,Tuple{typeof(all); Base.Generator{Base.ValueIterator{Dict{String; Any}}; TOML.Internals.Printer.var"#4#6"}}
0.003594,SpecialFunctions.loggamma /dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/SpecialFunctions/EJiJa/src/gamma.jl:659,Tuple{typeof(SpecialFunctions.loggamma); Float64}
0.003432,ClimaAtmos.default_model_callbacks /dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/callbacks/get_callbacks.jl:628,Tuple{typeof(Core.kwcall); @NamedTuple{start_date::Dates.DateTime; dt::ClimaUtilities.TimeManager.ITime{Int64; Dates.Second; Dates.DateTime}; t_start::ClimaUtilities.TimeManager.ITime{Int64; Dates.Second; Dates.DateTime}; t_end::ClimaUtilities.TimeManager.ITime{Int64; Dates.Second; Dates.DateTime}; output_dir::String; checkpoint_frequency::Float64; dt_subcol::String; dt_rad::String; dt_nogw::Strin
0.003399,Base.collect_to_with_first! array.jl:824,Tuple{typeof(Base.collect_to_with_first!); Vector{Pair{Symbol; Float64}}; Pair{Symbol; Float64}; Base.Generator{Vector{String}; ClimaParams.var"#3#4"{ClimaParams.ParamDict{Float64}}}; Int64}
