exclusive_s,file
0.136225,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/Zygote/dywlZ/src/compiler/interface.jl
0.136098,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/Microphysics1MOptions.jl
0.135055,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/config/era5_observations_to_forcing_file.jl
0.133627,twiceprecision.jl
0.131293,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/MicrophysicsP3.jl
0.126248,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/simulation/AtmosSimulations.jl
0.124602,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Grids/spectralelement.jl
0.119844,int.jl
0.117189,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/SurfaceFluxes/EdGRs/ext/CreateParametersExt.jl
0.114490,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/surface_conditions/surface_conditions.jl
0.111738,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/simulation/integrator.jl
0.109875,genericmemory.jl
0.108670,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/RootSolvers/26wKn/src/RootSolvers.jl
0.107785,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/utilities.jl
0.100404,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/AerosolActivation.jl
0.098839,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameters/Parameters.jl
0.098302,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/cache/temporary_quantities.jl
0.095696,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaDiagnostics/dalrR/src/netcdf_writer.jl
0.093783,reshapedarray.jl
0.093443,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArraysCore/MoJEf/src/StaticArraysCore.jl
0.093287,indices.jl
0.091282,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/NCDatasets/xJGTj/src/variable.jl
0.091212,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/NCDatasets/xJGTj/src/dataset.jl
0.090813,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Grids/finitedifference.jl
0.090149,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/dataset.jl
0.090088,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/callbacks/get_callbacks.jl
0.089223,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameterized_tendencies/chemistry/stratospheric_passive_tracers.jl
0.087901,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/prognostic_equations/forcing/forcing_terms.jl
0.086337,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/multifile.jl
