exclusive_s,file
0.104483,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/MicrophysicsP3.jl
0.102992,twiceprecision.jl
0.102522,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/cfvariable.jl
0.101596,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/solve.jl
0.100885,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/Microphysics1MOptions.jl
0.099771,genericmemory.jl
0.099501,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/simulation/AtmosSimulations.jl
0.099100,strings/substring.jl
0.098027,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Grids/spectralelement.jl
0.093036,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/SurfaceFluxes/EdGRs/ext/CreateParametersExt.jl
0.091282,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/cache/microphysics_cache.jl
0.089105,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/surface_conditions/surface_conditions.jl
0.085980,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/RootSolvers/26wKn/src/RootSolvers.jl
0.085120,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/show.jl
0.084472,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArraysCore/MoJEf/src/StaticArraysCore.jl
0.082092,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/simulation/integrator.jl
0.081669,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/utilities.jl
0.080378,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Operators/common.jl
0.079406,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/AerosolActivation.jl
0.078419,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/cache/temporary_quantities.jl
0.077246,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameters/Parameters.jl
0.077173,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/prognostic_equations/implicit/manual_sparse_jacobian.jl
0.075258,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/callbacks/get_callbacks.jl
0.074591,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaDiagnostics/dalrR/src/netcdf_writer.jl
0.073335,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/dataset.jl
0.073050,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/NCDatasets/xJGTj/src/variable.jl
0.071644,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/DataLayouts/scopes.jl
0.070645,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameterized_tendencies/chemistry/stratospheric_passive_tracers.jl
0.069531,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/prognostic_equations/forcing/forcing_terms.jl
0.067399,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Grids/finitedifference.jl
0.066734,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/multifile.jl
0.065396,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/InputOutput/readers.jl
0.064955,indices.jl
0.061483,set.jl
0.060030,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/Insolation/Uv3Ub/ext/CreateParametersExt.jl
0.058547,int.jl
0.058115,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/NVTX/IqPon/src/api.jl
0.056760,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/NCDatasets/xJGTj/src/netcdf_c.jl
0.056431,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/HDF5/8g5ny/src/api/functions.jl
0.052911,bitarray.jl
0.052765,none
0.051604,gmp.jl
0.050571,complex.jl
0.050262,strings/util.jl
0.049864,/cache/build/builder-amdci4-7/julialang/julia-release-1-dot-11/usr/share/julia/stdlib/v1.11/LinearAlgebra/src/generic.jl
0.048972,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ForwardDiff/EaKqS/src/dual.jl
0.048967,reducedim.jl
0.048226,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/RRTMGP/Ypk6N/ext/CreateParametersExt.jl
0.047853,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/HDF5/8g5ny/src/properties.jl
0.046538,reshapedarray.jl
0.046172,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/DataLayouts/bitcast_struct.jl
0.045799,intfuncs.jl
0.044535,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/AtmosphericProfilesLibrary/9zsmH/src/AtmosphericProfilesLibrary.jl
0.043941,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parent_budget/coverage_registry.jl
0.043729,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/Interpolations/rXcvn/src/gridded/gridded.jl
0.043577,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/MatrixFields/field_matrix_iterative_solver.jl
0.043475,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/UnrolledUtilities/XxMVJ/src/StaticBitVector.jl
0.043423,binaryplatforms.jl
0.041140,/dss/dsshome1/0D/di38kez/.julia/juliaup/julia-1.11.9+0.x64.linux.gnu/share/julia/stdlib/v1.11/TOML/src/print.jl
0.039578,mpfr.jl
0.039120,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Topologies/dss.jl
0.038541,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/SparseMatrixColorings/cNs01/src/order.jl
0.036982,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/IceNucleation.jl
0.036196,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/diagnostics/default_diagnostics.jl
0.035965,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/HDF5/8g5ny/src/readwrite.jl
0.034083,strings/search.jl
0.033945,/dss/dsshome1/0D/di38kez/.julia/juliaup/julia-1.11.9+0.x64.linux.gnu/share/julia/stdlib/v1.11/Dates/src/types.jl
0.032991,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/integrators.jl
0.032678,permuteddimsarray.jl
0.032448,/dss/dsshome1/0D/di38kez/.julia/juliaup/julia-1.11.9+0.x64.linux.gnu/share/julia/stdlib/v1.11/Dates/src/io.jl
0.031786,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/column_datasets/ClimaColumnFiles.jl
0.031398,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parent_budget/schema.jl
0.031394,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/cache/cache.jl
0.031122,multinverses.jl
0.030877,strings/string.jl
0.030683,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/prognostic_equations/implicit/auto_sparse_jacobian.jl
0.029595,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/FastGaussQuadrature/UapW8/src/gausslegendre.jl
0.029570,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StructArrays/fvsNe/src/structarray.jl
0.029296,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Geometry/conversions.jl
0.028184,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameterized_tendencies/microphysics/sgs_quadrature.jl
0.027488,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaUtilities/j7nhe/src/ITime.jl
0.027208,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Meshes/interval.jl
0.027189,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/cache/surface_albedo.jl
0.026689,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/functions.jl
0.025755,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/variable_manipulations.jl
0.025301,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/traits.jl
0.025225,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/setups/common/physical_state.jl
0.025035,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameterized_tendencies/gravity_wave_drag/orographic_gravity_wave.jl
0.024965,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/diagnostics/diagnostic.jl
0.024879,accumulate.jl
0.024716,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/utilities/sparse_coeffs.jl
0.024289,div.jl
0.023506,pointer.jl
0.023312,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/simulation/restart.jl
0.023017,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Remapping/remapping_utils.jl
0.022712,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/callbacks/callback_helpers.jl
0.022056,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/DiskArrays/RMZbt/src/zip.jl
0.021855,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/GilbertCurves/mYwLF/src/GilbertCurves.jl
0.021751,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/defer.jl
0.021657,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/ClimaTimeSteppers.jl
0.021439,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaUtilities/j7nhe/ext/DataHandlingExt.jl
0.021320,special/trig.jl
0.020834,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/DiskArrays/RMZbt/src/batchgetindex.jl
