# source_tag_extrema.csv, from analysis/reduce_run.jl
# run: d4_column_edmf_enthalpy
# generated: 1789732531 (unix)
# geometry: column
# Column geometry: no horizontal remapping, so the reductions are over the model's own levels.
# max |e_src_res| and the min and max of every tag. e_src_res covers the region tags only, so a source tag going negative shows up in the minima and nowhere else.
time,geometry,remapped,max_abs_e_src_res,min_e_src_strat,min_e_src_tropo,min_e_src_rad,min_e_src_sfc,min_e_src_sub,min_e_src_mp,min_e_src_new_strat,min_e_src_new_tropo,max_e_src_strat,max_e_src_tropo,max_e_src_rad,max_e_src_sfc,max_e_src_sub,max_e_src_mp,max_e_src_new_strat,max_e_src_new_tropo
50400.0,column,false,887.3397394981293,2183.103219239173,0.09020003673768677,9.627554853497794e-22,5.483843966462811e-23,8.203340625742198,0.0,8.2033214379882,1.9187753996115534e-5,65183.95086580631,70412.86693143654,1390.8692512805087,14795.214847591813,3894.8096693973253,0.0,2213.8377637625217,15589.80668584642
54000.0,column,false,714.5282679451338,2713.5668157082323,0.10185755984539986,7.927889921906581e-21,5.473198324995797e-22,9.061322697640026,0.0,9.061299031456532,2.366618348976437e-5,65100.60768990205,69206.23077461254,1870.5882455401857,9131.972312692425,3502.664904888004,0.0,1979.683336493971,10399.294762566658
57600.0,column,false,700.9905535330472,2684.9108001977324,0.10871886468124094,2.6201172161940396e-20,2.0099750449490226e-21,9.534671389201415,0.0,9.534644970961736,2.641823966127562e-5,65015.954434783955,69467.87529405055,2399.9775718099404,10302.863736915799,3242.488880337693,0.0,1986.2702278909096,11567.435960582443
61200.0,column,false,704.6591132025496,2647.7152801069133,0.11460123878579553,7.039873401365415e-20,5.8204781985495605e-21,9.954806678901015,0.0,9.954777778742786,2.8900158206070814e-5,64941.75703253063,69406.04577691149,2691.5707548389996,11843.348472639804,3282.6436256662087,0.0,2056.397886375149,13105.583767741276
64800.0,column,false,712.8969060953823,2608.9465541971113,0.1217807482204226,2.1311607644057697e-19,1.9029501095724147e-20,10.490446311774793,0.0,10.490414217820385,3.209395436128374e-5,64868.70597514684,69538.43338011325,2852.6433994150816,13304.10972073199,3393.896884229256,0.0,2153.708314927414,14563.261172021288
68400.0,column,false,714.0641697864485,2557.7978972645665,0.13032535822649638,6.993281900684133e-19,6.793921883855126e-20,11.14234803398424,0.0,11.142311914770556,3.611921363729886e-5,64802.21381068974,69681.03063134974,2936.9812684724716,15228.882704218115,4139.864690197083,0.0,2386.4039425664187,16475.56131244443
72000.0,column,false,714.8733976407966,2504.120302503996,0.1418129816606858,2.8516033928063582e-18,3.08863612642052e-19,12.0123744789489,0.0,12.012332585488723,4.189346015375892e-5,64740.184181864526,69468.39662817767,2842.2098962479827,17079.43725856278,5189.246293778601,0.0,3043.4964424378654,18310.29897617931
75600.0,column,false,709.8769322181179,2453.691110334213,0.15625029736612533,1.2772309149236114e-17,1.5861318700359368e-18,13.054562189965573,0.0,13.054512494232446,4.9695733072477183e-5,64679.17698222896,70044.39930711398,2700.007550769628,18925.214895433237,6318.914125161102,0.0,3750.9948718518135,20141.587092812602
79200.0,column,false,710.2630723965267,2404.809563276911,0.1721185525227594,5.3525839270764334e-17,7.839624984031985e-18,14.124605151340301,0.0,14.124546179323271,5.897201701011164e-5,64613.84950420325,70840.5334211332,2549.6111860652163,20727.969361539992,7347.150286918718,0.0,4394.499113243956,21930.136440036396
82800.0,column,false,964.6864281222661,2354.0266816949124,0.18877501608687206,2.0287149106267473e-16,3.566527970420184e-17,15.17266733986392,0.0,15.172597838447524,6.950141640794064e-5,64534.021824211166,71582.71700858552,2144.069089775867,22515.554201523257,6202.584961181073,0.0,3584.3689565596915,23702.83399720921
86400.0,column,false,789.9044151559792,3074.024579575168,0.21015903250332943,8.596867553681059e-16,1.8531494031491029e-16,16.427538150259775,0.0,16.427454096645285,8.405361452047566e-5,64499.16326947628,68843.82020264992,2480.0216440571644,13010.332499851927,4956.965501000879,0.0,2758.335584771646,15007.145751911094
