t_seconds,error_n1_ρq_tot,increment_ρq_tot,error_n1_ρq_tag_pbl,increment_ρq_tag_pbl,error_n1_ρq_tag_free,increment_ρq_tag_free,error_n1_ρq_tag_evap,increment_ρq_tag_evap,error_n2_ρq_tot,increment_ρq_tot,error_n2_ρq_tag_pbl,increment_ρq_tag_pbl,error_n2_ρq_tag_free,increment_ρq_tag_free,error_n2_ρq_tag_evap,increment_ρq_tag_evap
9840.0,4.541530570103555e-7,0.0002976575460325795,2.1716703328233485e-6,0.00039692783013528174,1.927199909949638e-6,0.00010922080346003912,6.1897326754184735e-6,0.00011085708158335076,4.062643321417688e-8,0.0002976575460325795,4.524725885592468e-8,0.00039692783013528174,5.465443104016896e-8,0.00010922080346003912,1.5766390715903815e-7,0.00011085708158335076
9960.0,3.883925949522807e-7,0.000279639351376934,1.8661166437797804e-6,0.0003748857746266193,1.6285044003672335e-6,0.00010503075669097857,6.181964950874741e-6,0.0001013760680132168,3.791186233726576e-8,0.000279639351376934,3.450714206723362e-8,0.0003748857746266193,4.6248250273707644e-8,0.00010503075669097857,1.596457227820352e-7,0.0001013760680132168
10080.0,4.005504215856555e-7,0.0002753651197763203,1.3700954881825898e-6,0.000372306206672275,1.1193517820841195e-6,0.00010776924837435775,6.3761235578516955e-6,9.866781527915821e-5,4.43187710477247e-8,0.0002753651197763203,2.747029925992967e-8,0.000372306206672275,3.919657698203944e-8,0.00010776924837435775,1.6364309219411382e-7,9.866781527915821e-5
10200.0,4.5860742406198966e-7,0.0002858275770199859,1.1341170776919894e-6,0.0003945687463766369,1.0194213413255903e-6,0.00016695476894919986,6.6900827011569064e-6,0.0001022052650810829,5.2336376251242956e-8,0.0002858275770199859,6.777016699180344e-8,0.0003945687463766369,5.753387742385036e-8,0.00016695476894919986,1.6639407077539065e-7,0.0001022052650810829
10320.0,4.6283076380897516e-7,0.00028876655592189736,3.6453000613309148e-6,0.0004497339375387056,3.788717381583412e-6,0.00027943284893851197,6.625139542570939e-6,0.00010260850999413724,6.19255538491629e-8,0.00028876655592189736,1.6053766785049929e-7,0.0004497339375387056,1.4752688218898596e-7,0.00027943284893851197,1.5469826648913255e-7,0.00010260850999413724
10440.0,3.689595021548703e-7,0.0002888608737600737,7.627906804176548e-6,0.000662090289845011,7.554704728850466e-6,0.0004005331586230109,6.360266464420332e-6,0.00010174470940187595,3.0946626034959974e-8,0.0002888608737600737,2.612585426619717e-7,0.000662090289845011,2.4905245337803946e-7,0.0004005331586230109,1.3642205262302924e-7,0.00010174470940187595
10560.0,4.909741969224632e-7,0.00034922735783432903,1.1298299335233483e-5,0.000841958275887381,1.1000612436130184e-5,0.0005059953791353537,6.223211365370198e-6,9.781107340711507e-5,3.5588999391527836e-8,0.00034922735783432903,3.8012693939500213e-7,0.000841958275887381,3.657616863626192e-7,0.0005059953791353537,1.4977687955580533e-7,9.781107340711507e-5
10680.0,6.803892453332286e-7,0.00038373008638836157,1.3324329285590829e-5,0.0009374735415918843,1.2888355920294587e-5,0.0005648261986940906,6.571644511218586e-6,0.00010388904590332039,3.541708078026746e-8,0.00038373008638836157,4.3650222429996755e-7,0.0009374735415918843,4.2590670786949314e-7,0.0005648261986940906,1.6112811836715447e-7,0.00010388904590332039
10800.0,8.080227223225745e-7,0.0003862527701450703,1.4354931390480883e-5,0.0009574720336541708,1.3819724152470059e-5,0.0005805306335935094,7.029452439147719e-6,9.995760657583588e-5,3.38634441236259e-8,0.0003862527701450703,4.484820982436909e-7,0.0009574720336541708,4.430878429640007e-7,0.0005805306335935094,1.7765164532320116e-7,9.995760657583588e-5
10920.0,1.02637912206017e-6,0.0003809807631192469,1.5476481908475008e-5,0.000952357534875098,1.4822196918173819e-5,0.0005813787904588477,7.6119940108564666e-6,9.886425322045934e-5,5.918042574608368e-8,0.0003809807631192469,4.72749483307276e-7,0.000952357534875098,4.6617210255273336e-7,0.0005813787904588477,1.9808384866862586e-7,9.886425322045934e-5
11040.0,1.1395950758923542e-6,0.0003592127609644229,1.4726785005556196e-5,0.0009083121626861174,1.4004453001020173e-5,0.0005618778736630921,7.854480299482074e-6,9.749348901245118e-5,5.709231089501959e-8,0.0003592127609644229,4.1571319504493764e-7,0.0009083121626861174,4.244644674010364e-7,0.0005618778736630921,2.0986599282589215e-7,9.749348901245118e-5
11160.0,1.0896682316757946e-6,0.00032563521173290737,1.2286242552239402e-5,0.0008401875529646153,1.1635900272415674e-5,0.0005294669995566732,7.76717183122661e-6,9.847658247761888e-5,4.5446627823531773e-8,0.00032563521173290737,3.3145651240586916e-7,0.0008401875529646153,3.601607059102803e-7,0.0005294669995566732,2.117896089400217e-7,9.847658247761888e-5
11280.0,1.0403955212637696e-6,0.00029683574185662036,9.871445381462182e-6,0.0007884173120922257,9.254534809111242e-6,0.0005085367484793594,7.818288304753527e-6,9.944314435645174e-5,3.4850302602453356e-8,0.00029683574185662036,2.8889172476745976e-7,0.0007884173120922257,3.1500043648583994e-7,0.0005085367484793594,2.205953284036782e-7,9.944314435645174e-5
11400.0,9.899659623834379e-7,0.00026900609723912037,6.827764886731165e-6,0.0007482877758350091,6.299805356931529e-6,0.0004979272642664046,7.86533820561018e-6,0.00010038763348621368,3.440913453410037e-8,0.00026900609723912037,2.3070471013026515e-7,0.0007482877758350091,2.531767732225211e-7,0.0004979272642664046,2.3126311483058917e-7,0.00010038763348621368
11520.0,9.787724549744018e-7,0.0002582783251081298,4.567680544669728e-6,0.0007357182480480216,4.685861558182586e-6,0.0005761921237467915,7.831977019547382e-6,0.00010129472417478361,3.6710288372695425e-8,0.0002582783251081298,1.3548218340021266e-7,0.0007357182480480216,1.373715166053112e-7,0.0005761921237467915,2.3665458197970924e-7,0.00010129472417478361
11640.0,8.213779718703034e-7,0.00026864032264191444,1.3530757704887017e-5,0.001183460140442052,1.395017967325764e-5,0.0009435357659477283,7.942961276944122e-6,0.00010215071865505408,5.951366893590269e-8,0.00026864032264191444,4.504789833309265e-7,0.001183460140442052,4.2966382355534465e-7,0.0009435357659477283,2.1657071468043108e-7,0.00010215071865505408
11760.0,8.006984782277879e-7,0.00037931774787874407,2.8528176333315817e-5,0.0016865049321291045,2.8565598245521815e-5,0.001326937131998124,8.024538294341264e-6,0.00012930182158796169,1.5365408846402303e-7,0.00037931774787874407,1.000929210949054e-6,0.0016865049321291045,9.486778140340609e-7,0.001326937131998124,1.7403687257340586e-7,0.00012930182158796169
11880.0,9.159476351117458e-7,0.00042109622804475694,3.248762009890395e-5,0.001863377635355454,3.242469974173524e-5,0.001456822950600792,8.277982009434502e-6,0.00013062629007786514,1.6742403974297674e-7,0.00042109622804475694,1.1531032472139148e-6,0.001863377635355454,1.101144871503956e-6,0.001456822950600792,1.7488154626506764e-7,0.00013062629007786514
12000.0,1.0947481295539725e-6,0.00045801023627829046,3.238515823443716e-5,0.0020220352554621013,3.272820331861578e-5,0.0015725290112157107,8.512027147809636e-6,0.000128749225503417,3.3974811806126813e-7,0.00045801023627829046,1.6904642908490514e-6,0.0020220352554621013,1.4758387025307213e-6,0.0015725290112157107,2.4585637610881667e-7,0.000128749225503417
12120.0,1.072305375150542e-6,0.00043603312516644877,3.147569477194903e-5,0.0019329326025793506,3.114570028361121e-5,0.0015057917780922428,8.700877671170475e-6,0.00012175317785140674,1.2955277150744273e-7,0.00043603312516644877,1.0118895085906543e-6,0.0019329326025793506,1.0138894477661592e-6,0.0015057917780922428,1.912377914988119e-7,0.00012175317785140674
12240.0,1.9530507550772835e-6,0.0004643652474847921,3.712978367779734e-5,0.0020367838076990764,3.605558584889584e-5,0.0015849826677523013,9.573919076579719e-6,0.0001357632422233767,2.2018355537029105e-7,0.0004643652474847921,1.0847967985375769e-6,0.0020367838076990764,1.086905440620513e-6,0.0015849826677523013,2.1347577121884e-7,0.0001357632422233767
12360.0,2.6110712773897357e-6,0.0004440763076495207,3.6616827615406426e-5,0.0019433369991057885,3.5050595107830275e-5,0.00151521045569051,1.0716645926197858e-5,0.0001372704311931075,3.1151573194001826e-7,0.0004440763076495207,1.1444604939798494e-6,0.0019433369991057885,9.97600743812223e-7,0.00151521045569051,2.5407193719906014e-7,0.0001372704311931075
12480.0,2.3756098258875797e-6,0.00039922110789649014,2.645041810923318e-5,0.0017754136085207223,2.517067462945101e-5,0.0013945755569636105,1.0234245295716167e-5,0.00012456654118550784,3.1057780855707897e-7,0.00039922110789649014,1.2740327394214746e-6,0.0017754136085207223,1.0992532098466037e-6,0.0013945755569636105,2.4323798562240563e-7,0.00012456654118550784
12600.0,1.6133538516867329e-6,0.00035005193484529263,2.3204613070386277e-5,0.0016085792238901176,2.3634761740637436e-5,0.0012777208639870616,9.158757683315072e-6,0.00010973587599884564,2.0357341522102538e-7,0.00035005193484529263,1.0007400120725375e-6,0.0016085792238901176,9.218777199892876e-7,0.0012777208639870616,2.35222433381719e-7,0.00010973587599884564
12720.0,1.0286939325047145e-6,0.00041697438834627633,3.276202683746685e-5,0.0020468747833286382,3.310067287163035e-5,0.0016501637527923587,8.762613612385345e-6,0.00012936830159634757,2.7860979330133676e-7,0.00041697438834627633,1.04042365063142e-6,0.0020468747833286382,8.587528800760679e-7,0.0016501637527923587,2.2812775855892833e-7,0.00012936830159634757
12840.0,1.4393851924214963e-6,0.0005326773025192502,4.989550611849172e-5,0.002524971305402228,4.942316300975319e-5,0.002012495616651474,1.0853848509047417e-5,0.0001646365808698234,4.5920889705434136e-7,0.0005326773025192502,1.6550568439541224e-6,0.002524971305402228,1.4434193389646304e-6,0.002012495616651474,2.565039723340442e-7,0.0001646365808698234
12960.0,1.5413171562276125e-6,0.0004932810324161514,4.401037523664043e-5,0.0023059445854546703,4.350408259838848e-5,0.001826435604840173,1.0058744993307188e-5,0.00014579398687965159,4.296971715478161e-7,0.0004932810324161514,1.3595860456180196e-6,0.0023059445854546703,1.097695870409401e-6,0.001826435604840173,2.349295620993941e-7,0.00014579398687965159
13080.0,1.4683937356635966e-6,0.0004320712313357466,3.199564589547926e-5,0.001988886025946526,3.233344961795944e-5,0.001565271579317931,8.814014830318858e-6,0.00011985752248867639,9.996003609084125e-7,0.0004320712313357466,2.8209610399607856e-6,0.001988886025946526,2.036517023828233e-6,0.001565271579317931,3.2003542317644063e-7,0.00011985752248867639
13200.0,1.915424637510049e-6,0.0004674213778695729,3.635492051940846e-5,0.0020972877642289425,3.537349310055877e-5,0.0016419263009070984,9.949623630093124e-6,0.00012990604215512482,4.7632608972548677e-7,0.0004674213778695729,1.2330375185815362e-6,0.0020972877642289425,9.0738812537011e-7,0.0016419263009070984,2.2028353005158328e-7,0.00012990604215512482
13320.0,1.4974263664341573e-6,0.0005073917094205694,3.3175851865026923e-5,0.002241866950809951,3.29991935295438e-5,0.0017507172989923354,1.008217273358445e-5,0.00014497354006199549,4.516724298933673e-7,0.0005073917094205694,1.4845176859142476e-6,0.002241866950809951,1.232056421335394e-6,0.0017507172989923354,1.996415398808631e-7,0.00014497354006199549
13440.0,1.486120557622162e-6,0.0005969311876406732,5.065610466001671e-5,0.0026096763656694518,5.0558573769539394e-5,0.0020337166152627453,1.0951887009059695e-5,0.00016598182147932076,4.726952458796607e-7,0.0005969311876406732,1.9530859301427674e-6,0.0026096763656694518,1.721662846120328e-6,0.0020337166152627453,3.1593892677642394e-7,0.00016598182147932076
13560.0,2.1441252582580302e-6,0.0006767920743293355,6.292293840747479e-5,0.002833067360476801,6.192179939799161e-5,0.0021748580400139366,1.3158011933296914e-5,0.00018646544975254383,5.919860598801615e-7,0.0006767920743293355,2.197398240812308e-6,0.002833067360476801,1.8456070392224617e-6,0.0021748580400139366,3.228435557192247e-7,0.00018646544975254383
13680.0,2.2035784063560115e-6,0.0005906197059660346,5.016866090143321e-5,0.0024130933106234413,4.9206575011206675e-5,0.0018335836472621351,1.2078124762291554e-5,0.0001573235531413079,5.89074575557339e-7,0.0005906197059660346,1.953609216397225e-6,0.0024130933106234413,1.5467697255513955e-6,0.0018335836472621351,3.374261361314166e-7,0.0001573235531413079
13800.0,2.841124905838649e-6,0.0005899833309995716,4.7205244200182244e-5,0.0023291571356173135,4.5118640722313697e-5,0.001750844885158872,1.2504697373618089e-5,0.0001608685938345881,7.029386001905348e-7,0.0005899833309995716,1.7598481487095259e-6,0.0023291571356173135,1.2621578279842277e-6,0.001750844885158872,2.82363092956678e-7,0.0001608685938345881
13920.0,1.989807388068381e-6,0.0006370717609129533,4.4340376643049105e-5,0.002447589660461412,4.348237567995359e-5,0.0018278455762840379,1.2359628256485465e-5,0.00018457006715825525,7.120892007249513e-7,0.0006370717609129533,2.0968066913275627e-6,0.002447589660461412,1.6088321198562075e-6,0.0018278455762840379,2.6993420411838703e-7,0.00018457006715825525
14040.0,1.8909922705876036e-6,0.0007657604007921331,7.551777821168046e-5,0.002790390075775105,7.454829460030545e-5,0.002048257452930919,1.4843769834215293e-5,0.0002223713913871212,7.311031439260723e-7,0.0007657604007921331,2.5686457955872052e-6,0.002790390075775105,2.249742494879651e-6,0.002048257452930919,4.366076924544072e-7,0.0002223713913871212
14160.0,2.3921728794308477e-6,0.0007973056241657988,6.789148317218009e-5,0.002739248576631456,6.626260095595844e-5,0.0019858995890660843,1.5531286459968238e-5,0.0002341293361578417,7.477452183289102e-7,0.0007973056241657988,2.2787836302861114e-6,0.002739248576631456,1.7457034150122763e-6,0.0019858995890660843,3.862706150874419e-7,0.0002341293361578417
14280.0,2.5775834375415137e-6,0.0007132433610326773,5.463880406338243e-5,0.0023036399245175603,5.3098486719960483e-5,0.0016545707278229757,1.4797111609207903e-5,0.00021237228824003664,6.441668001995425e-7,0.0007132433610326773,1.743312775050878e-6,0.0023036399245175603,1.3511620174769404e-6,0.0016545707278229757,3.3962754887391044e-7,0.00021237228824003664
14400.0,2.153753072439719e-6,0.0006791513029438737,4.117586547141186e-5,0.0021471537389695216,4.0662701643290375e-5,0.0015100718629888323,1.3488985956855353e-5,0.0002143795406783505,6.756575851624351e-7,0.0006791513029438737,1.8589233907745276e-6,0.0021471537389695216,1.3603676013770955e-6,0.0015100718629888323,2.8683696326062345e-7,0.0002143795406783505
14520.0,2.0016789391653567e-6,0.0008419750706734983,8.149873105553716e-5,0.002542064188818085,8.080127969087929e-5,0.0017446901203849309,1.686513096363897e-5,0.00026158043348548815,7.679031099564021e-7,0.0008419750706734983,2.1855848525982416e-6,0.002542064188818085,1.858321386921651e-6,0.0017446901203849309,4.4972403110526803e-7,0.00026158043348548815
14640.0,2.1723789528018103e-6,0.0008680942306828537,6.016326119339853e-5,0.0025714513192947883,5.9068745837964276e-5,0.0017408620678147978,1.617062311693035e-5,0.000270085325337616,7.466082081850776e-7,0.0008680942306828537,1.5932343252160901e-6,0.0025714513192947883,1.2014075615826929e-6,0.0017408620678147978,3.977815991313518e-7,0.000270085325337616
14760.0,2.228552248952112e-6,0.0006954472640392528,3.9296042102114246e-5,0.0020476322695020454,3.8202478989307715e-5,0.0013812470328176697,1.4479758785726324e-5,0.00022291566397643077,5.208863555157029e-7,0.0006954472640392528,1.4282958992835887e-6,0.0020476322695020454,1.0491961385871662e-6,0.0013812470328176697,3.10049496123497e-7,0.00022291566397643077
14880.0,2.16180998679414e-6,0.0005919607193069989,3.997948302071921e-5,0.0016896432774480795,3.966355119509815e-5,0.0011488189123049926,1.3680833529674247e-5,0.00019051433151564184,5.20706982081048e-7,0.0005919607193069989,1.4285703901027656e-6,0.0016896432774480795,1.0305711259022956e-6,0.0011488189123049926,3.1853284152822586e-7,0.00019051433151564184
15000.0,2.4084095824337587e-6,0.0007706504968786337,7.987353653420456e-5,0.0022275954780079208,7.907841912218548e-5,0.0014701896981553907,1.7172357224525514e-5,0.0002399196679236978,7.299933850005659e-7,0.0007706504968786337,1.389935922948726e-6,0.0022275954780079208,1.129175943073188e-6,0.0014701896981553907,4.5350356595924315e-7,0.0002399196679236978
15120.0,2.5278290335685005e-6,0.0006717619349903072,3.336353611063654e-5,0.001969118396304071,3.228901854064858e-5,0.0013410616211306306,1.4197178053052658e-5,0.00022109525913675967,4.212727746522011e-7,0.0006717619349903072,1.3518994924697585e-6,0.001969118396304071,1.0105341319262497e-6,0.0013410616211306306,3.2534135756064843e-7,0.00022109525913675967
15240.0,2.187062668614911e-6,0.0005579072366179347,2.4506159753229585e-5,0.001638232318102434,2.4156867465176897e-5,0.001107427727047459,1.234390163589226e-5,0.00018904115367400205,3.1934479939374723e-7,0.0005579072366179347,1.0836000648569954e-6,0.001638232318102434,8.179301468063794e-7,0.001107427727047459,3.1347545811159486e-7,0.00018904115367400205
15360.0,2.12860929829075e-6,0.0007322815373812682,4.823024663400043e-5,0.002010001310876818,4.781923539330005e-5,0.001306729771647107,1.4930036508542547e-5,0.00023113355557357538,5.462662302448853e-7,0.0007322815373812682,1.1808207520998073e-6,0.002010001310876818,7.449870355075842e-7,0.001306729771647107,3.5340469300462814e-7,0.00023113355557357538
15480.0,2.6009154539481543e-6,0.0007764277418094465,4.224183546025629e-5,0.0020106652769691707,4.103950361246551e-5,0.0013178484315449924,1.473503731977122e-5,0.0002389016659054942,5.672883217035597e-7,0.0007764277418094465,1.1103060569055355e-6,0.0020106652769691707,6.651325198557747e-7,0.0013178484315449924,3.562401222284267e-7,0.0002389016659054942
15600.0,2.2615078479439632e-6,0.0007258493726204728,2.6176281997722477e-5,0.0017907469393148158,2.6210938297640487e-5,0.0011543782739992484,1.3456405050965216e-5,0.000215349699824737,4.4309406497957127e-7,0.0007258493726204728,1.1459186723667575e-6,0.0017907469393148158,7.192042688402131e-7,0.0011543782739992484,3.2912570586262023e-7,0.000215349699824737
15720.0,2.285551225250021e-6,0.000772531136104789,4.574415829813447e-5,0.0018743851925925625,4.527354924140237e-5,0.0011497998655221314,1.4770814523000055e-5,0.00022398839424472568,6.633406606027452e-7,0.000772531136104789,1.0295242544725118e-6,0.0018743851925925625,5.798851923634649e-7,0.0011497998655221314,3.6257835556998146e-7,0.00022398839424472568
15840.0,2.857946814945715e-6,0.0007720418511251576,3.612243211195372e-5,0.0018923473290520733,3.4777735301347665e-5,0.0011443673682132983,1.4717387002010023e-5,0.00022685214970889357,7.175100253026112e-7,0.0007720418511251576,1.2115643556515993e-6,0.0018923473290520733,8.166168497392357e-7,0.0011443673682132983,3.4436405257673423e-7,0.00022685214970889357
15960.0,2.246240397616268e-6,0.0006783570652188046,2.4996915403754692e-5,0.0016059784017312263,2.4928231606040928e-5,0.0009693245172650593,1.3170804069687537e-5,0.00019702612087993306,5.131331676434111e-7,0.0006783570652188046,1.0510057432434656e-6,0.0016059784017312263,8.577220788659841e-7,0.0009693245172650593,3.3392806536143314e-7,0.00019702612087993306
16080.0,2.516074162286904e-6,0.0007730204157402545,4.155583367342226e-5,0.0017741002309113493,4.1161019453189196e-5,0.0010574607311691912,1.4865750401673394e-5,0.00022526123922035445,6.37903858528037e-7,0.0007730204157402545,1.1859825705785875e-6,0.0017741002309113493,8.497474932604065e-7,0.0010574607311691912,3.972575310637171e-7,0.00022526123922035445
16200.0,2.4954418414283186e-6,0.0007071152137970479,2.4969078847039816e-5,0.0015049910723166772,2.3819945075851057e-5,0.0009262025046129179,1.3842862503530101e-5,0.0002077699882729947,4.3958719107937584e-7,0.0007071152137970479,1.1507646232862232e-6,0.0015049910723166772,9.7578179471494e-7,0.0009262025046129179,3.554807579268155e-7,0.0002077699882729947
16320.0,2.154622875535318e-6,0.0007006586989916176,3.8358001530105254e-5,0.001561382005400695,3.804698043540288e-5,0.0009471582290843607,1.498428952609844e-5,0.000222530558336357,4.6590100634051773e-7,0.0007006586989916176,8.764871955151679e-7,0.001561382005400695,7.164232954677172e-7,0.0009471582290843607,3.8504687150615666e-7,0.000222530558336357
16440.0,2.7442493283470825e-6,0.0007142849714300958,4.731546831465362e-5,0.0015160552625604834,4.6502464864687085e-5,0.0009284827655012622,1.5629244567646434e-5,0.00022252013441422845,5.013088524480544e-7,0.0007142849714300958,8.103341483667594e-7,0.0015160552625604834,8.121996413211123e-7,0.0009284827655012622,4.0752390133922124e-7,0.00022252013441422845
16560.0,2.2790764429620577e-6,0.0005900910903285913,1.5561785588370186e-5,0.0011593753463460038,1.528226056154795e-5,0.0007206327722020023,1.272688874750959e-5,0.00018603571382068624,2.982686043371119e-7,0.0005900910903285913,7.517488087831226e-7,0.0011593753463460038,6.964474421878075e-7,0.0007206327722020023,3.3297834021239803e-7,0.00018603571382068624
16680.0,2.4525083127561847e-6,0.0006355480275391008,2.3875962535267877e-5,0.0011813852227148354,2.2934414900156774e-5,0.000751072774932499,1.3751542580193632e-5,0.00019327055542815664,4.840030291028584e-7,0.0006355480275391008,1.1248219815243954e-6,0.0011813852227148354,9.716146963328434e-7,0.000751072774932499,3.6326575600740763e-7,0.00019327055542815664
16800.0,2.7209471635032745e-6,0.0007083070286063974,2.1622827221287818e-5,0.0011700850426263941,2.049120942215999e-5,0.0007067808723881543,1.3606409754470705e-5,0.00019942371589224398,4.782958388807178e-7,0.0007083070286063974,1.139182535361399e-6,0.0011700850426263941,9.6452626053469e-7,0.0007067808723881543,3.5605554951906663e-7,0.00019942371589224398
16920.0,2.37451964468669e-6,0.000733626580096668,4.179589500071794e-5,0.0011644580988215867,4.127628048494567e-5,0.0006680785080947335,1.533931454179646e-5,0.00020084234879248108,4.901178575874353e-7,0.000733626580096668,8.446464929910087e-7,0.0011644580988215867,6.832580969376352e-7,0.0006680785080947335,3.792540078475053e-7,0.00020084234879248108
17040.0,2.846373125425775e-6,0.0007521003983750318,2.9046003996260882e-5,0.0011621441301030576,2.779967406902995e-5,0.0006374036639967897,1.4077852878670968e-5,0.00020564603386394616,4.568396737359016e-7,0.0007521003983750318,9.827369610009462e-7,0.0011621441301030576,8.528112803657235e-7,0.0006374036639967897,3.6444237085628956e-7,0.00020564603386394616
17160.0,2.4358814655240163e-6,0.0007699575368140866,2.8611950714340215e-5,0.001118962853942108,2.8097755836982106e-5,0.0005757452168924171,1.4066454396048512e-5,0.00020510189761255434,4.4711342129499395e-7,0.0007699575368140866,8.143784001803625e-7,0.001118962853942108,6.335126763255663e-7,0.0005757452168924171,3.5569133997641365e-7,0.00020510189761255434
17280.0,3.1553826457386914e-6,0.0008377133300939191,2.5612895028195456e-5,0.0011842103005493456,2.446945269009495e-5,0.0006109276370817442,1.4407947129883788e-5,0.00021873950513212308,5.279464163089773e-7,0.0008377133300939191,1.2196687674538394e-6,0.0011842103005493456,1.0440199641986266e-6,0.0006109276370817442,3.58416186382782e-7,0.00021873950513212308
17400.0,2.678063005845678e-6,0.000828962631303979,3.9389983680679106e-5,0.0011333497310180812,3.88515495516726e-5,0.0005938905773724421,1.5518824693496262e-5,0.0002185665838538462,5.240821701587902e-7,0.000828962631303979,8.57897900379398e-7,0.0011333497310180812,7.46614750152759e-7,0.0005938905773724421,3.8012949699500836e-7,0.0002185665838538462
17520.0,3.3350336351258047e-6,0.0008046585507371839,3.44344416128073e-5,0.001088113910985416,3.268392159315583e-5,0.0006229793207787337,1.4524332841933438e-5,0.00021868998245557934,4.826277626893472e-7,0.0008046585507371839,8.677570720750229e-7,0.001088113910985416,8.563382606457351e-7,0.0006229793207787337,3.716374307793243e-7,0.00021868998245557934
17640.0,2.708674109535244e-6,0.0008239117198400297,4.264332899700092e-5,0.001133521694386824,4.170536236738037e-5,0.0006060309863074008,1.577204211084499e-5,0.000226758021802026,4.865848481208504e-7,0.0008239117198400297,7.872023769886685e-7,0.001133521694386824,8.456618768021832e-7,0.0006060309863074008,3.80271713701445e-7,0.000226758021802026
17760.0,3.176929415032082e-6,0.0007537170777258074,2.6028148238719594e-5,0.0009727777634704589,2.4995183549416708e-5,0.000570872611205218,1.4146979666628493e-5,0.000208915319300533,3.882255014367875e-7,0.0007537170777258074,6.541745167392148e-7,0.0009727777634704589,6.120416920804641e-7,0.000570872611205218,3.3352769793064103e-7,0.000208915319300533
17880.0,3.5600813707955274e-6,0.0008264107541931332,4.644867117024155e-5,0.0010869814946600838,4.472917227320964e-5,0.0005737700814966013,1.6302306959599368e-5,0.0002257938721698631,4.5616409697743093e-7,0.0008264107541931332,1.0958267137346524e-6,0.0010869814946600838,1.1511020532920644e-6,0.0005737700814966013,4.2858802934680536e-7,0.0002257938721698631
18000.0,3.228253505176998e-6,0.0008470982690034143,6.137793734299953e-5,0.0010804071988012535,6.013645202221618e-5,0.0005605856722066386,1.8346987440968815e-5,0.00022788684818982253,4.1725710412162053e-7,0.0008470982690034143,1.4349012709651957e-6,0.0010804071988012535,1.5212851498553199e-6,0.0005605856722066386,4.869434630926555e-7,0.00022788684818982253
18120.0,3.3897331244631655e-6,0.0008179976795343721,4.195915961984403e-5,0.0010546479789952192,4.125587907095353e-5,0.0005548891996708973,1.618077723767166e-5,0.0002270912796687318,3.3672903799059553e-7,0.0008179976795343721,9.210997636046539e-7,0.0010546479789952192,1.0202491107735133e-6,0.0005548891996708973,4.2402109622065284e-7,0.0002270912796687318
18240.0,3.2598961782532817e-6,0.0007637696004219507,4.0745575750272135e-5,0.0009883302249336695,3.949025345870721e-5,0.0005440336457983371,1.634666846083042e-5,0.00021876759548860274,6.198537256193225e-7,0.0007637696004219507,1.424344886598269e-6,0.0009883302249336695,1.3378577442374097e-6,0.0005440336457983371,4.339745648507594e-7,0.00021876759548860274
18360.0,3.765524808369142e-6,0.000773753048501905,5.374365096916065e-5,0.0009702437329666085,5.199948965928659e-5,0.0005172046830674164,1.7212343583191568e-5,0.0002167934702680667,3.802819675028099e-7,0.000773753048501905,1.5038613003477357e-6,0.0009702437329666085,1.5344320313814123e-6,0.0005172046830674164,4.800538425367813e-7,0.0002167934702680667
18480.0,4.173454426473404e-6,0.0008433103476035938,7.627842564107674e-5,0.0010323944649193268,7.433184724716495e-5,0.0005266264447105688,2.0808683527446467e-5,0.00022590344429204473,3.954040035397728e-7,0.0008433103476035938,2.029776823810271e-6,0.0010323944649193268,2.1240868198370145e-6,0.0005266264447105688,5.840636279155593e-7,0.00022590344429204473
18600.0,4.096136822530727e-6,0.000851370370824672,7.187180707701331e-5,0.0010362102060547903,7.02216965540178e-5,0.0005128112979173411,2.0237135907111e-5,0.00022654586607540256,4.309712941406077e-7,0.000851370370824672,2.125744890510136e-6,0.0010362102060547903,2.258642207132697e-6,0.0005128112979173411,5.902102849021369e-7,0.00022654586607540256
18720.0,3.7792491753816412e-6,0.0008760817228644869,5.8373762247337086e-5,0.0010230750905370163,5.686469027698843e-5,0.0004858682457427037,1.839837926612117e-5,0.0002249394801764678,4.3676716207106044e-7,0.0008760817228644869,2.195434002051801e-6,0.0010230750905370163,2.1829135146106053e-6,0.0004858682457427037,6.277868092425422e-7,0.0002249394801764678
18840.0,3.89039592135255e-6,0.0008913964739843624,5.3659191435693045e-5,0.0010006281825266795,5.286329390446274e-5,0.0004983800103594898,1.7791558379637483e-5,0.0002218523755677396,3.5249424592830893e-7,0.0008913964739843624,1.7842161396559364e-6,0.0010006281825266795,1.8626159312161849e-6,0.0004983800103594898,5.644763079853244e-7,0.0002218523755677396
18960.0,4.246739468739897e-6,0.0008994235547202953,4.340575402592035e-5,0.0009716544298415513,4.281693658782572e-5,0.00048337833317202883,1.639117221401703e-5,0.00021864153013613128,3.617406127798082e-7,0.0008994235547202953,1.5967915465650135e-6,0.0009716544298415513,1.6133683698868988e-6,0.00048337833317202883,5.39809108033926e-7,0.00021864153013613128
19080.0,4.644433436256952e-6,0.000893970629013187,4.4216364488329165e-5,0.0009291166960236351,4.146777282841588e-5,0.00047186617198576605,1.6338579972471102e-5,0.00021422819040005126,4.045541636372403e-7,0.000893970629013187,1.802925873800305e-6,0.0009291166960236351,1.7483910811919891e-6,0.00047186617198576605,5.653162745474919e-7,0.00021422819040005126
