t,signed,gross,form_b,int_prec,int_rho
27120.0,-0.6408641255815711,7.287467172859748,-0.0022237972007133067,-29885.15671700872,1683.4095119408933
27130.0,-0.6408952273288911,7.288239332316842,-0.0022240462130866945,-29901.91639856674,1683.4097554300229
27140.0,-0.640926194743784,7.289011667834997,-0.002224324271082878,-29918.67317103105,1683.4099989615675
27150.0,-0.640957114427532,7.289784077522722,-0.0022245804429985583,-29935.427037627793,1683.4102425354847
27160.0,-0.6409879846781062,7.290556579198011,-0.0022248708992265165,-29952.178001570566,1683.410486151732
27170.0,-0.6410188233129486,7.291329151030029,-0.002225126896519214,-29968.926066067226,1683.4107298102672
27180.0,-0.6410496270543669,7.292101790548254,-0.0022253902861848474,-29985.67123431537,1683.4109735110471
27190.0,-0.6410804253584774,7.292874501987381,-0.0022256800439208746,-30002.413509490027,1683.411217254032
27200.0,-0.6411112113222087,7.293647306542039,-0.0022259493125602603,-30019.152894726532,1683.411461039179
27210.0,-0.6411419641022578,7.294420174376296,-0.0022262019920162857,-30035.88939310172,1683.4117048664461
27220.0,-0.6411727066560214,7.29519310494848,-0.0022264826693572104,-30052.623007617734,1683.4119487357946
27230.0,-0.6412034247407525,7.295966132287276,-0.002226752578280866,-30069.353741191684,1683.412192647184
27240.0,-0.6412341204304942,7.296739226719677,-0.0022270221961662173,-30086.08159665357,1683.4124366005747
27250.0,-0.6412647685148611,7.2975123874154395,-0.0022272891364991665,-30102.80657675275,1683.4126805959286
27260.0,-0.6412954237366559,7.298285650847893,-0.0022275529336184263,-30119.528684171262,1683.4129246332072
27270.0,-0.6413260449467237,7.299058990374321,-0.0022278273245319724,-30136.247921541595,1683.413168712374
27280.0,-0.6413566599073279,7.299832394745349,-0.0022280916455201805,-30152.964291465985,1683.4134128333915
27290.0,-0.6413872406186519,7.300605840929276,-0.0022283473517745733,-30169.677796534565,1683.4136569962216
27300.0,-0.6414178127530624,7.301379397060501,-0.0022286016028374434,-30186.388439340535,1683.413901200827
27310.0,-0.6414483549384415,7.302153008706775,-0.002228885830845684,-30203.096222491396,1683.4141454471712
27320.0,-0.6414788743224075,7.302926717309353,-0.0022291310597211123,-30219.801148615894,1683.4143897352171
27330.0,-0.6415093811331714,7.303700477128411,-0.002229418489150703,-30236.503220367144,1683.4146340649268
27340.0,-0.6415398716513854,7.304474320614073,-0.0022296637762337923,-30253.202440422603,1683.414878436262
