t,signed,gross,form_b,int_prec,int_rho
2410.0,384.03648490726306,153196.97802063613,-0.9318808664174867,-1037.3699058089674,1682.7608617816345
2420.0,383.46173588071497,153395.94922469917,-0.9295568473025924,-1040.006403472041,1682.7611965240658
2430.0,382.86982759046936,153594.79066951707,-0.927263559322455,-1042.6372075112463,1682.761531351082
2440.0,382.2607653206082,153793.50274897568,-0.9250007139416994,-1045.2623967540637,1682.7618662615569
2450.0,381.6345543500218,153992.08575102617,-0.9227679057585192,-1047.8820491222184,1682.7622012543786
2460.0,380.99119998023235,154190.53984996365,-0.9205648366259993,-1050.496241645781,1682.7625363284467
2470.0,380.3307074080054,154388.8652958472,-0.9183911670916132,-1053.1050504770255,1682.7628714826756
2480.0,379.65308185142425,154587.06234960392,-0.9162465486151632,-1055.7085509040533,1682.7632067159902
2490.0,378.95832845841545,154785.13127297646,-0.914130654069595,-1058.3068173641502,1682.7635420273275
2500.0,378.2464524104662,154983.07232476064,-0.9120431501214625,-1060.8999234568635,1682.763877415639
2510.0,377.51745889057986,155180.8857606253,-0.9099837444300647,-1063.4879419567692,1682.764212879886
2520.0,376.7713529160354,155378.57183274324,-0.907952098219539,-1066.0709448259283,1682.7645484190423
2530.0,376.00813961362434,155576.1307901088,-0.9059479187126271,-1068.6490032260467,1682.7648840320937
2540.0,375.22782406015835,155773.5628785333,-0.9039709025164484,-1071.2221875303926,1682.7652197180369
2550.0,374.430411262549,155970.86834065712,-0.902020754008845,-1073.7905673355344,1682.7655554758794
2560.0,373.6159062555174,156168.04741606937,-0.9000971580389887,-1076.354211472961,1682.76589130464
2570.0,372.7843140443273,156365.10034133412,-0.8981998440212919,-1078.9131880206044,1682.7662272033492
2580.0,371.93563957320504,156562.0273499348,-0.8963284993733396,-1081.467564314274,1682.7665631710481
2590.0,371.0698878265415,156758.82867244768,-0.894482892472297,-1084.0174069589666,1682.7668992067868
2600.0,370.18706389040545,156955.5154280073,-0.8926627019100124,-1086.5627818397224,1682.7672353096284
2610.0,369.28717268923276,157152.0829078228,-0.8908676627761452,-1089.1037541309026,1682.7675714786435
2620.0,368.370219269052,157348.527689051,-0.8890975182584953,-1091.6403883120986,1682.7679077129142
2630.0,367.43620849242257,157544.8489952346,-0.8873519710905384,-1094.1727481771768,1682.7682440115336
2640.0,366.48514524906864,157741.04642180222,-0.8856308252288727,-1096.7008968428645,1682.7685803736022
2650.0,365.5170343787443,157937.1200190981,-0.8839337679819437,-1099.224896758872,1682.7689167982326
2660.0,364.53188067037706,158133.06991508882,-0.8822605366221978,-1101.7448097179345,1682.769253284545
2670.0,363.52968891815885,158328.89628855715,-0.8806109252764145,-1104.2606968667365,1682.7695898316692
2680.0,362.5104639386611,158524.5993339411,-0.8789846533254604,-1106.7726187174194,1682.769926438746
2690.0,361.4742104576761,158720.17924709746,-0.8773815331587684,-1109.2806351591225,1682.7702631049217
2700.0,360.42093322485243,158915.6362243602,-0.8758012643666007,-1111.7848054687843,1682.770599829356
2710.0,359.35063692818073,159110.97046282236,-0.8742436489919783,-1114.285188320623,1682.770936611214
2720.0,358.263326291133,159306.1821543841,-0.8727084497950273,-1116.7818417941278,1682.77127344967
2730.0,357.15900594998084,159501.27148433065,-0.8711954573082039,-1119.2748233808068,1682.7716103439075
2740.0,356.0376805543269,159696.23863176155,-0.8697044397849822,-1121.7641899901712,1682.771947293117
2750.0,354.89935478059397,159891.08376912214,-0.8682351374009158,-1124.249997955458,1682.7722842965004
2760.0,353.74403324489566,160085.80706077008,-0.8667873457161477,-1126.7323030395016,1682.7726213532649
2770.0,352.57172059571224,160280.40866083823,-0.86536086488195,-1129.211160440988,1682.772958462628
2780.0,351.3824214032778,160474.88871002005,-0.8639554632245563,-1131.6866248011688,1682.7732956238126
2790.0,350.1761402728962,160669.2473306988,-0.8625709442712832,-1134.158750210994,1682.7736328360515
2800.0,348.9528817368933,160863.4846193036,-0.8612070799572393,-1136.627590218546,1682.773970098586
2810.0,347.71265035276656,161057.60063407043,-0.8598636919414275,-1139.0931978366614,1682.7743074106643
2820.0,346.4554506791095,161251.5953742725,-0.8585405547491973,-1141.555625550613,1682.77464477154
2830.0,345.18128724398275,161445.46874368627,-0.8572374471186777,-1144.014925325765,1682.7749821804796
2840.0,343.8901645222026,161639.22048171549,-0.8559542032235186,-1146.4711486151248,1682.775319636751
2850.0,342.58208701422006,161832.85002429102,-0.8546905996772693,-1148.9243463667633,1682.7756571396335
