t,signed,gross,form_b,form_a_max,form_a_z,form_a_unrepaired,ledger_max
69000.0,-0.6044585510345247,10.639565890718215,-0.002995324437506497,2.4553067061948707e-7,125.0,8.425018658002676e-8,2.8105124863040334e-7
69600.0,-0.6040445514212678,10.686144874552994,-0.00302465190179646,2.452180376550698e-7,125.0,8.468317107137494e-8,2.810620842745193e-7
70200.0,-0.6026710014387967,10.73254723667593,-0.0030423233984038234,2.449048527938028e-7,125.0,8.512366993764038e-8,2.810749092912095e-7
70800.0,-0.5995576967790031,10.783785841965583,-0.0030244640074670315,2.445955591729763e-7,125.0,8.558030819682385e-8,2.8109050826847707e-7
71400.0,-0.5972087314253609,10.834767344271349,-0.00306836876552552,2.442847703375342e-7,125.0,8.605474720727711e-8,2.8111006443951965e-7
72000.0,-0.5975629064119522,10.878303297530522,-0.0030716649489477277,2.4397142995349136e-7,125.0,8.650595915936195e-8,2.8112803562882714e-7
72600.0,-0.5897612546040338,10.912680463188867,-0.002957779564894736,2.4366468036598365e-7,125.0,8.669582324997289e-8,2.811106189253746e-7
73200.0,-0.584889688733316,10.971089043815542,-0.0030848693568259478,2.433556298608392e-7,125.0,8.701871376847468e-8,2.8110138278333324e-7
73800.0,-0.581352080729295,11.028595330691253,-0.0031041018664836884,2.430673818209369e-7,125.0,8.743234567753435e-8,2.811026740649865e-7
74400.0,-0.5785232295354142,11.083686393794972,-0.003132736776024103,2.427677657581904e-7,125.0,8.783951017692687e-8,2.8110607501713914e-7
75000.0,-0.5758606722720592,11.13737178771274,-0.003169397823512554,2.424662303739517e-7,125.0,8.824117327285768e-8,2.81111627643664e-7
75600.0,-0.5733181671721606,11.189757109175174,-0.003211092669516802,2.421671511585315e-7,125.0,8.863893531256804e-8,2.8111873333840123e-7
76200.0,-0.5708633823431543,11.240752918497797,-0.0032563121058046818,2.418761939096692e-7,125.0,8.903250838929416e-8,2.811269757547801e-7
76800.0,-0.5684508677236071,11.290665694184746,-0.003304025740362704,2.4156523884103807e-7,125.0,8.942320460570728e-8,2.81136085067241e-7
77400.0,-0.5660809499046591,11.339623411386272,-0.003353912732563913,2.4124768267337407e-7,125.0,8.98092381891354e-8,2.811458696435383e-7
78000.0,-0.5636699048009501,11.387565418908512,-0.0034051259281113744,2.409414516878837e-7,125.0,9.01927660745829e-8,2.8115614342599213e-7
78600.0,-0.5613257838936645,11.434647017136115,-0.0034570887219160795,2.4063555281520963e-7,125.0,9.057228144168329e-8,2.811668321629183e-7
79200.0,-0.5590022234567883,11.480885515936393,-0.003509341971948743,2.4033069858035354e-7,125.0,9.094901136693392e-8,2.811778892442472e-7
79800.0,-0.556661440991411,11.526312943116954,-0.0035622965078800917,2.400268674189028e-7,125.0,9.132106415634105e-8,2.8118929075040323e-7
80400.0,-0.554375200749609,11.571353991251817,-0.003623262047767639,2.397215295759152e-7,125.0,9.16902146418642e-8,2.812007232100736e-7
81000.0,-0.5521953209264789,11.615484947401152,-0.003683135029859841,2.394150279957991e-7,125.0,9.205312801061115e-8,2.812117043198556e-7
81600.0,-0.5495464206313437,11.661369494651666,-0.0037215205375105143,2.391005315689205e-7,125.0,9.241446253392757e-8,2.812230647315158e-7
82200.0,-0.54810644994642,11.704669435045037,-0.0037419245345517993,2.387929181209553e-7,125.0,9.27857075564315e-8,2.8123634697871473e-7
82800.0,-0.54365467829239,11.743479660289998,-0.0037281252443790436,2.384819014411407e-7,125.0,9.317086995579477e-8,2.8125276451735123e-7
83400.0,-0.5385086374420592,11.782628164724295,-0.003753349417820573,2.3816774575834454e-7,125.0,9.357842914697605e-8,2.812744244470622e-7
84000.0,-0.5415727856838322,11.833064219021173,-0.0036885044537484646,2.3785817934558838e-7,125.0,9.389601699506519e-8,2.8128284543360526e-7
84600.0,-0.5301021109932434,11.861298811665552,-0.003686089883558452,2.3757707717971858e-7,125.0,9.404130688913264e-8,2.8125803370033386e-7
85200.0,-0.5272314734261759,11.906019975452002,-0.003732315730303526,2.3727925081776737e-7,125.0,9.439199420436975e-8,2.812589193681169e-7
85800.0,-0.5244691763225111,11.95480330533924,-0.003779292688705027,2.36990452002346e-7,125.0,9.474588642345614e-8,2.8126336262699627e-7
86400.0,-0.5210713305889527,12.00118535221192,-0.003831590060144663,2.36700406770419e-7,125.0,9.508975362534859e-8,2.8126902367750516e-7
