t,signed,gross,form_b,int_prec,int_rho
23500.0,-6.358330160407325,206.2228296936216,-4.837120346259326,-23598.436699705337,1683.32449062685
23510.0,-6.347240521275929,206.21579574693342,-4.835478761931881,-23616.280378914817,1683.3247172508643
23520.0,-6.336148779215586,206.20875975625154,-4.833835397846997,-23634.12265810612,1683.3249439124434
23530.0,-6.325054917976098,206.20172174716254,-4.832190248998813,-23651.963531175657,1683.3251706116162
23540.0,-6.313958957534624,206.1946817174519,-4.830543340649456,-23669.802992052166,1683.3253973484148
23550.0,-6.3028609497252495,206.18763972695723,-4.82889468135545,-23687.6410346963,1683.3256241228678
23560.0,-6.291760920357286,206.18059577565825,-4.827244279382285,-23705.477653100144,1683.3258509350055
23570.0,-6.2806588472552525,206.17354987139274,-4.825592129200231,-23723.312841286945,1683.326077784857
23580.0,-6.269554809095026,206.1665020511818,-4.823938331683166,-23741.146593310674,1683.3263046724508
23590.0,-6.258448794754543,206.1594523630204,-4.82228279177798,-23758.97890325576,1683.3265315978163
23600.0,-6.247340860330879,206.15240080716276,-4.820625553082209,-23776.809765236812,1683.3267585609815
23610.0,-6.236231008566563,206.14534742473202,-4.818966644757893,-23794.63917339831,1683.326985561975
23620.0,-6.225119258421294,206.13829218884942,-4.817306082055438,-23812.467121914386,1683.327212600825
23630.0,-6.214005644635718,206.13123517954833,-4.815643825160805,-23830.293604988572,1683.3274396775594
23640.0,-6.202890207706085,206.1241764000358,-4.8139799403143115,-23848.11861685357,1683.3276667922053
23650.0,-6.191772932131213,206.11711585099957,-4.8123144508572295,-23865.942151771025,1683.3278939447898
23660.0,-6.180653874613352,206.11005358550406,-4.810647308127955,-23883.76420403132,1683.3281211353403
23670.0,-6.169533043325477,206.10298961645154,-4.808978589950129,-23901.58476795337,1683.3283483638836
23680.0,-6.158410463046027,206.0959239426088,-4.807308224611916,-23919.40383788441,1683.3285756304456
23690.0,-6.147286154077421,206.08885663339106,-4.8056362796342,-23937.22140819979,1683.3288029350545
23700.0,-6.136160147474229,206.08178764145453,-4.803962783305906,-23955.037473302786,1683.3290302777339
23710.0,-6.125032440731723,206.07471705033257,-4.802287692786194,-23972.8520276244,1683.3292576585118
23720.0,-6.1139030803628005,206.06764485615201,-4.8006110565620475,-23990.665065623172,1683.3294850774123
23730.0,-6.102772085294801,206.06057104982796,-4.798932858277112,-24008.47658178499,1683.3297125344623
23740.0,-6.091639462115503,206.05349568524176,-4.79725311283255,-24026.286570622873,1683.3299400296858
23750.0,-6.080505252291671,206.04641878930823,-4.795571872207802,-24044.095026676812,1683.3301675631074
23760.0,-6.06936947222419,206.03934038570443,-4.7938891014200635,-24061.901944513593,1683.330395134753
23770.0,-6.058232143829525,206.03226048634215,-4.792204834870063,-24079.70731872658,1683.3306227446474
23780.0,-6.047093279363171,206.02517908365,-4.790519051195588,-24097.51114393558,1683.3308503928129
23790.0,-6.0359528918431,206.01809622320584,-4.788831793819554,-24115.313414786593,1683.3310780792754
23800.0,-6.024811024793662,206.01101191360948,-4.78714303887682,-24133.114125951706,1683.331305804058
23810.0,-6.013667696470516,206.00392620131083,-4.785452844866086,-24150.91327212888,1683.3315335671841
23820.0,-6.002522909370669,205.9968390871699,-4.7837611844879575,-24168.710848041763,1683.3317613686775
23830.0,-5.991376698591855,205.98975057845377,-4.782068071188405,-24186.506848439552,1683.3319892085617
23840.0,-5.980229069394712,205.98266069261038,-4.7803735377965495,-24204.301268096795,1683.332217086859
23850.0,-5.96908004171826,205.97556946085652,-4.778677564871032,-24222.09410181321,1683.3324450035927
23860.0,-5.957929668142442,205.96847691812783,-4.776980171853211,-24239.885344413557,1683.3326729587857
23870.0,-5.946777957952521,205.96138307662008,-4.775281399313826,-24257.67499074741,1683.3329009524593
23880.0,-5.935624930936736,205.95428796867242,-4.773581176996231,-24275.46303568907,1683.3331289846367
23890.0,-5.92447058679888,205.94719156706762,-4.771879608859308,-24293.24947413732,1683.3333570553386
23900.0,-5.913314927435667,205.94009390080546,-4.770176626276225,-24311.034301015312,1683.3335851645875
23910.0,-5.902157996815736,205.93299499657408,-4.768472287803888,-24328.817511270387,1683.3338133124057
23920.0,-5.890999825753329,205.92589489209985,-4.7667666032211855,-24346.59909987391,1683.3340414988138
23930.0,-5.879840443039291,205.91879358397753,-4.765059514727909,-24364.379061821113,1683.3342697238327
23940.0,-5.868679839607488,205.91169110497776,-4.763351139379665,-24382.15739213095,1683.334497987484
23950.0,-5.857518053727428,205.90458748136473,-4.761641439516097,-24399.934085845918,1683.334726289787
23960.0,-5.846355060533096,205.89748270409768,-4.759930385451298,-24417.709138031918,1683.334954630765
23970.0,-5.835190956012236,205.89037681896005,-4.758218017406762,-24435.48254377809,1683.335183010436
23980.0,-5.824025681974374,205.8832698248778,-4.756504327175207,-24453.25429819666,1683.3354114288204
23990.0,-5.812859305500125,205.87616174345686,-4.7547893291921355,-24471.02439642279,1683.3356398859394
24000.0,-5.801691822589188,205.86905257960984,-4.753073095693253,-24488.792833614418,1683.3358683818117
24010.0,-5.790523241048178,205.86194235114786,-4.751355541753583,-24506.559604952126,1683.336096916458
24020.0,-5.779353602626109,205.85483109108876,-4.749636700609699,-24524.32470563895,1683.3363254898968
24030.0,-5.768182900180048,205.84771880302165,-4.747916598513257,-24542.08813090027,1683.3365541021476
24040.0,-5.757011196675378,205.84060553135822,-4.746195259562228,-24559.84987598363,1683.3367827532297
24050.0,-5.7458385034375725,205.83349127996615,-4.744472687249072,-24577.60993615862,1683.3370114431618
24060.0,-5.734664811858671,205.8263760556988,-4.742748837801628,-24595.368306716668,1683.337240171962
24070.0,-5.7234901342407705,205.81925987049448,-4.741023768670857,-24613.124982970956,1683.33746893965
24080.0,-5.712314505682323,205.81214276854666,-4.73929748358205,-24630.879960256225,1683.3376977462433
24090.0,-5.70113790785679,205.80502473498473,-4.737570004421286,-24648.633233928616,1683.3379265917602
24100.0,-5.689960390664334,205.79790579497086,-4.73584128532093,-24666.384799365558,1683.3381554762193
24110.0,-5.678781984206747,205.79078599061188,-4.734111336409114,-24684.134651965556,1683.338384399638
24120.0,-5.667602672436261,205.78366530385938,-4.732380267989356,-24701.88278714804,1683.338613362034
24130.0,-5.6564225043224505,205.7765437794991,-4.730647979187779,-24719.62920035324,1683.338842363424
24140.0,-5.645241491722742,205.7694214206573,-4.728914507199079,-24737.37388704194,1683.3390714038264
24150.0,-5.634059620521988,205.76229824141333,-4.727179889043327,-24755.11684269534,1683.339300483258
24160.0,-5.6228769206861475,205.7551742713692,-4.725444123207126,-24772.858062814797,1683.3395296017359
24170.0,-5.611693426749443,205.74804951322687,-4.723707165801898,-24790.59754292166,1683.3397587592767
24180.0,-5.600509141508673,205.74092401180187,-4.7219690950005315,-24808.335278556977,1683.3399879558974
24190.0,-5.589324071718048,205.73379774347114,-4.720229852828197,-24826.07126528117,1683.3402171916134
24200.0,-5.578138254753346,205.72667076762028,-4.718489500519354,-24843.805498673715,1683.3404464664425
24210.0,-5.566951687052778,205.71954311524834,-4.716748022416141,-24861.53797433263,1683.3406757804
24220.0,-5.555764588050624,205.71241500342492,-4.71500542818103,-24879.268687875203,1683.340905133503
24230.0,-5.544577064786382,205.7052865242738,-4.713261737546418,-24896.997634944848,1683.3411345257657
24240.0,-5.533388655051196,205.69815761903791,-4.711516886833124,-24914.724811189608,1683.3413639572054
24250.0,-5.5221992958699415,205.69102873169453,-4.709770892630331,-24932.45021220703,1683.3415934278387
24260.0,-5.511009026838401,205.683900217616,-4.708023714658339,-24950.17383355063,1683.3418229376828
24270.0,-5.499817896562885,205.67677213814156,-4.7062754250946455,-24967.895670760234,1683.3420524867531
24280.0,-5.488625979675235,205.66964440037412,-4.704525996581651,-24985.615719383597,1683.3422820750666
24290.0,-5.477433251020154,205.6625167890739,-4.702775392273907,-25003.333974989866,1683.3425117026397
24300.0,-5.4662397796730176,205.65538914084956,-4.701023691508453,-25021.05043317156,1683.3427413694892
24310.0,-5.455045550379953,205.6482612279892,-4.699270872282796,-25038.765089537574,1683.3429710756309
24320.0,-5.443850569485157,205.6411328634785,-4.697516918589827,-25056.47793969705,1683.3432008210802
24330.0,-5.432654822306924,205.63400394514233,-4.6957617839216255,-25074.188979239614,1683.3434306058539
24340.0,-5.421458258674946,205.62687433295227,-4.694005492841825,-25091.898203718134,1683.343660429971
24350.0,-5.410260836037343,205.6197439954523,-4.692248026141897,-25109.605608638703,1683.3438902934438
24360.0,-5.399062547862383,205.61261291774335,-4.6904893444734626,-25127.311189460124,1683.3441201962949
24370.0,-5.3878633969685925,205.605481075541,-4.688729485031217,-25145.014941602825,1683.3443501385382
24380.0,-5.376663346303352,205.59834846362497,-4.686968395544682,-25162.716860465178,1683.3445801201929
24390.0,-5.36546243800268,205.59121513140715,-4.685206117341295,-25180.41694144368,1683.344810141277
24400.0,-5.35426069127651,205.5840810993709,-4.683442636858672,-25198.115179953897,1683.345040201808
24410.0,-5.34305816054981,205.57694642357814,-4.681677965039853,-25215.811571449198,1683.3452703018022
24420.0,-5.331854838754882,205.5698111164245,-4.679912158404477,-25233.50611143567,1683.3455004412774
24430.0,-5.320650837204549,205.56267522501233,-4.678145298967138,-25251.198795482327,1683.3457306202502
24440.0,-5.309446186807941,205.55553878789058,-4.676377274328843,-25268.889619226848,1683.3459608387338
24450.0,-5.298240906773734,205.54840186628664,-4.674608219764195,-25286.578578377357,1683.3461910967465
