z,e_prc_radiation,e_src_rad,total,rad_share
11500.0,-123.03195437331772,0.16576390146382805,111283.40369608112,1.4895653436026731e-6
11700.0,-115.06622549642356,0.35246082189709993,112094.40978192956,3.144321135931608e-6
11900.0,-107.10342405955285,0.6505089870105513,112850.81990470132,5.764326635463384e-6
12100.0,-99.14351705581879,1.0565717620383133,113484.47476675946,9.310275825921096e-6
12300.0,-73.45474961345123,2.969757700854479,114122.67670263513,2.6022503034981006e-5
12500.0,-42.00104077479846,6.512588871699014,114791.45391762356,5.6734091689199855e-5
12700.0,-10.544250672677009,11.482442406063344,115463.51079163837,9.94465032921455e-5
12900.0,20.913578583619564,21.78506600830141,116147.35275733488,0.00018756403388561646
13100.0,47.16354459727412,46.19894640727612,116852.60936322673,0.0003953608452479695
13300.0,50.46280618570723,50.47997619371879,117544.91018520232,0.0004294526756980218
13500.0,53.76082166905332,53.705656081731014,118291.60979971623,0.000454010695878279
13700.0,57.05919911438753,57.0249332596541,119062.5925625459,0.00047894919833614227
13900.0,60.356685260299045,60.38118290771561,119902.68787364847,0.0005035848985415935
14100.0,61.31945052575462,61.50820443828005,120901.6422490507,0.0005087458143171997
14300.0,59.530576662617726,59.785103035133766,121911.76628179256,0.0004903964962409262
14500.0,57.7420716641485,57.97175402054846,122857.39563746187,0.0004718621432576715
14700.0,55.95248736595985,56.17657006466729,123796.15677616592,0.0004537828275738749
14900.0,54.16272459536766,54.365190841378606,124786.79264209075,0.00043566462195488115
15100.0,54.84347024967278,55.00560116570655,125868.48270264959,0.00043700853450065984
15300.0,57.34833356332587,57.50200569810237,126957.81393026664,0.00045292214727079465
15500.0,59.852333453588706,60.028613658685956,128118.82976421475,0.00046853857289486984
15700.0,62.35662266065011,62.54819316710966,129298.51550431621,0.00048375028068301136
15900.0,64.86129041410044,65.0752472972318,130526.87605275243,0.0004985582223766057
16100.0,62.0879709130658,62.3360371742466,132452.33204160642,0.00047062997089900515
16300.0,54.73921419547977,54.95097418354175,134389.3318359278,0.0004088938715063326
