interval_start_day,set,quantity,rate_kg_m2_per_day_or_stock_kg_m2,cells
10.25,P,led_inc_free,0.08183319139387797,57
10.25,P,led_inc_evap,0.37369353775602826,57
10.25,P,led_inc_fcg,0.005903940879540074,57
10.25,P,overclaim,1.5245182993563495e-11,57
10.25,P_adj,rescale,0.0,2
10.25,P_adj,empty,0.0,2
10.25,P_adj,repair,0.0,2
10.25,P_adj,repairnet,1.4426803325859954e-25,2
10.25,P_adj,inc_left,5.888275596160818e-13,2
10.25,P_adj,inc_moved,0.04713971377339357,2
10.25,P_adj,led_fix_pbl,1.2933027970442677e-25,2
10.25,P_adj,led_fix_free,1.4937753554296177e-26,2
10.25,P_adj,led_fix_evap,0.0,2
10.25,P_adj,led_fix_fcg,0.0,2
10.25,P_adj,led_inc_pbl,0.042637507799778394,2
10.25,P_adj,led_inc_free,0.0016699545738735667,2
10.25,P_adj,led_inc_evap,0.03884773603595954,2
10.25,P_adj,led_inc_fcg,0.000219499348835913,2
10.25,P_adj,overclaim,0.0,2
10.25,P_far,rescale,0.0,55
10.25,P_far,empty,0.0,55
10.25,P_far,repair,0.0,55
10.25,P_far,repairnet,0.0,55
10.25,P_far,inc_left,1.0812655273713763e-11,55
10.25,P_far,inc_moved,0.4379533358018868,55
10.25,P_far,led_fix_pbl,0.0,55
10.25,P_far,led_fix_free,0.0,55
10.25,P_far,led_fix_evap,0.0,55
10.25,P_far,led_fix_fcg,0.0,55
10.25,P_far,led_inc_pbl,0.36238136398311416,55
10.25,P_far,led_inc_free,0.08016323682000441,55
10.25,P_far,led_inc_evap,0.3348458017200687,55
10.25,P_far,led_inc_fcg,0.0056844415307041605,55
10.25,P_far,overclaim,1.5245182993563495e-11,55
10.5,N,rescale,0.0,4
10.5,N,empty,0.0,4
10.5,N,repair,0.0,4
10.5,N,repairnet,4.377183134582845e-05,4
10.5,N,inc_left,2.5200500736883317e-13,4
10.5,N,inc_moved,0.010974043495245799,4
10.5,N,led_fix_pbl,4.22726070411466e-05,4
10.5,N,led_fix_free,1.499224304681846e-06,4
10.5,N,led_fix_evap,0.0,4
10.5,N,led_fix_fcg,0.0,4
10.5,N,led_inc_pbl,0.007654748716952677,4
10.5,N,led_inc_free,0.0005566622766177905,4
10.5,N,led_inc_evap,0.00658421779258632,4
10.5,N,led_inc_fcg,4.092639100764165e-05,4
10.5,N,overclaim,0.09541370050573766,4
10.5,P,rescale,0.0,56
10.5,P,empty,0.0,56
10.5,P,repair,0.0,56
10.5,P,repairnet,2.3948824732529475e-25,56
10.5,P,inc_left,1.0719405181988836e-11,56
10.5,P,inc_moved,0.23040243096591584,56
10.5,P,led_fix_pbl,2.146912334830432e-25,56
10.5,P,led_fix_free,2.4797013842128137e-26,56
10.5,P,led_fix_evap,0.0,56
10.5,P,led_fix_fcg,0.0,56
10.5,P,led_inc_pbl,0.20184457497850883,56
10.5,P,led_inc_free,0.0305516953324436,56
10.5,P,led_inc_evap,0.189344622233872,56
10.5,P,led_inc_fcg,0.0024529265453656656,56
10.5,P,overclaim,1.5058767492009384e-11,56
10.5,P_adj,rescale,0.0,2
10.5,P_adj,empty,0.0,2
10.5,P_adj,repair,0.0,2
10.5,P_adj,repairnet,2.3948824732529475e-25,2
10.5,P_adj,inc_left,1.583170205869261e-12,2
10.5,P_adj,inc_moved,0.05305484518503005,2
10.5,P_adj,led_fix_pbl,2.146912334830432e-25,2
10.5,P_adj,led_fix_free,2.4797013842128137e-26,2
10.5,P_adj,led_fix_evap,0.0,2
10.5,P_adj,led_fix_fcg,0.0,2
10.5,P_adj,led_inc_pbl,0.05149326320385642,2
10.5,P_adj,led_inc_free,0.0018269784492542782,2
10.5,P_adj,led_inc_evap,0.04710947849066311,2
10.5,P_adj,led_inc_fcg,0.00024518134954665407,2
10.5,P_adj,overclaim,0.0,2
10.5,P_far,rescale,0.0,54
10.5,P_far,empty,0.0,54
10.5,P_far,repair,0.0,54
10.5,P_far,repairnet,0.0,54
10.5,P_far,inc_left,9.136234976119575e-12,54
10.5,P_far,inc_moved,0.17734758578088583,54
10.5,P_far,led_fix_pbl,0.0,54
10.5,P_far,led_fix_free,0.0,54
10.5,P_far,led_fix_evap,0.0,54
10.5,P_far,led_fix_fcg,0.0,54
10.5,P_far,led_inc_pbl,0.15035131177465244,54
10.5,P_far,led_inc_free,0.02872471688318932,54
10.5,P_far,led_inc_evap,0.1422351437432089,54
10.5,P_far,led_inc_fcg,0.0022077451958190113,54
10.5,P_far,overclaim,1.5058767492009384e-11,54
10.75,N,rescale,0.0,4
10.75,N,empty,0.0,4
10.75,N,repair,0.0,4
10.75,N,repairnet,-5.6485325831074595e-08,4
10.75,N,inc_left,1.1835952693285138e-13,4
10.75,N,inc_moved,0.00048738797201867284,4
10.75,N,led_fix_pbl,-5.4639421878534105e-08,4
10.75,N,led_fix_free,-1.8459039525333608e-09,4
10.75,N,led_fix_evap,0.0,4
10.75,N,led_fix_fcg,0.0,4
10.75,N,led_inc_pbl,-0.0014265631646107405,4
10.75,N,led_inc_free,-0.00011174581292660806,4
10.75,N,led_inc_evap,-0.0009796637226387197,4
10.75,N,led_inc_fcg,-6.114123452798946e-06,4
10.75,N,overclaim,0.13345837436937552,4
10.75,P,rescale,0.0,56
10.75,P,empty,0.0,56
10.75,P,repair,0.0,56
10.75,P,repairnet,1.5941028274605582e-25,56
10.75,P,inc_left,1.1107396909642402e-11,56
10.75,P,inc_moved,0.13713969892439837,56
10.75,P,led_fix_pbl,1.429046753437561e-25,56
10.75,P,led_fix_free,1.6505607402398424e-26,56
10.75,P,led_fix_evap,0.0,56
10.75,P,led_fix_fcg,0.0,56
10.75,P,led_inc_pbl,0.11814494761721549,56
10.75,P,led_inc_free,0.019889471567513764,56
10.75,P,led_inc_evap,0.11006361013030577,56
10.75,P,led_inc_fcg,0.0016355266786112891,56
10.75,P,overclaim,1.536521954854433e-11,56
10.75,P_adj,rescale,0.0,2
10.75,P_adj,empty,0.0,2
10.75,P_adj,repair,0.0,2
10.75,P_adj,repairnet,1.5941028274605582e-25,2
10.75,P_adj,inc_left,2.3688666173622063e-12,2
10.75,P_adj,inc_moved,0.04084499684369559,2
10.75,P_adj,led_fix_pbl,1.429046753437561e-25,2
10.75,P_adj,led_fix_free,1.6505607402398424e-26,2
10.75,P_adj,led_fix_evap,0.0,2
10.75,P_adj,led_fix_fcg,0.0,2
10.75,P_adj,led_inc_pbl,0.03895764948481673,2
10.75,P_adj,led_inc_free,0.0013938683756648546,2
10.75,P_adj,led_inc_evap,0.03550553340962293,2
10.75,P_adj,led_inc_fcg,0.00017321852997154792,2
10.75,P_adj,overclaim,0.0,2
10.75,P_far,rescale,0.0,54
10.75,P_far,empty,0.0,54
10.75,P_far,repair,0.0,54
10.75,P_far,repairnet,0.0,54
10.75,P_far,inc_left,8.738530292280193e-12,54
10.75,P_far,inc_moved,0.0962947020807028,54
10.75,P_far,led_fix_pbl,0.0,54
10.75,P_far,led_fix_free,0.0,54
10.75,P_far,led_fix_evap,0.0,54
10.75,P_far,led_fix_fcg,0.0,54
10.75,P_far,led_inc_pbl,0.07918729813239873,54
10.75,P_far,led_inc_free,0.01849560319184891,54
10.75,P_far,led_inc_evap,0.07455807672068285,54
10.75,P_far,led_inc_fcg,0.001462308148639741,54
10.75,P_far,overclaim,1.536521954854433e-11,54
11.0,N,rescale,0.0,4
11.0,N,empty,0.0,4
11.0,N,repair,0.0,4
11.0,N,repairnet,-2.7987488929331172e-08,4
11.0,N,inc_left,1.505844198949019e-13,4
11.0,N,inc_moved,0.001152454049418986,4
11.0,N,led_fix_pbl,-2.71044734040419e-08,4
11.0,N,led_fix_free,-8.830155252986016e-10,4
11.0,N,led_fix_evap,0.0,4
11.0,N,led_fix_fcg,0.0,4
11.0,N,led_inc_pbl,-0.0005418206052761606,4
11.0,N,led_inc_free,-2.549112014409838e-06,4
11.0,N,led_inc_evap,-0.0003833698504445317,4
11.0,N,led_inc_fcg,-1.635982078612374e-06,4
11.0,N,overclaim,0.15790572191267768,4
11.0,P,rescale,0.0,56
11.0,P,empty,0.0,56
11.0,P,repair,0.0,56
11.0,P,repairnet,1.1968192806808733e-25,56
11.0,P,inc_left,1.1296098134466248e-11,56
11.0,P,inc_moved,0.12173864831682243,56
11.0,P,led_fix_pbl,1.0728986098286443e-25,56
11.0,P,led_fix_free,1.2392067085124217e-26,56
11.0,P,led_fix_evap,0.0,56
11.0,P,led_fix_fcg,0.0,56
11.0,P,led_inc_pbl,0.10199117001932462,56
11.0,P,led_inc_free,0.019811492157516663,56
11.0,P,led_inc_evap,0.09515122884630638,56
11.0,P,led_inc_fcg,0.0016790089767472081,56
11.0,P,overclaim,1.6018464942318785e-11,56
11.0,P_adj,rescale,0.0,2
11.0,P_adj,empty,0.0,2
11.0,P_adj,repair,0.0,2
11.0,P_adj,repairnet,1.1968192806808733e-25,2
11.0,P_adj,inc_left,2.8434241979026884e-12,2
11.0,P_adj,inc_moved,0.03875736193266939,2
11.0,P_adj,led_fix_pbl,1.0728986098286443e-25,2
11.0,P_adj,led_fix_free,1.2392067085124217e-26,2
11.0,P_adj,led_fix_evap,0.0,2
11.0,P_adj,led_fix_fcg,0.0,2
11.0,P_adj,led_inc_pbl,0.036184270869264186,2
11.0,P_adj,led_inc_free,0.001196432560238505,2
11.0,P_adj,led_inc_evap,0.03321253224924558,2
11.0,P_adj,led_inc_fcg,0.0001792241854648071,2
11.0,P_adj,overclaim,0.0,2
11.0,P_far,rescale,0.0,54
11.0,P_far,empty,0.0,54
11.0,P_far,repair,0.0,54
11.0,P_far,repairnet,0.0,54
11.0,P_far,inc_left,8.452673936563559e-12,54
11.0,P_far,inc_moved,0.08298128638415304,54
11.0,P_far,led_fix_pbl,0.0,54
11.0,P_far,led_fix_free,0.0,54
11.0,P_far,led_fix_evap,0.0,54
11.0,P_far,led_fix_fcg,0.0,54
11.0,P_far,led_inc_pbl,0.06580689915006044,54
11.0,P_far,led_inc_free,0.018615059597278154,54
11.0,P_far,led_inc_evap,0.06193869659706082,54
11.0,P_far,led_inc_fcg,0.001499784791282401,54
11.0,P_far,overclaim,1.6018464942318782e-11,54
11.25,N,rescale,0.0,4
11.25,N,empty,0.0,4
11.25,N,repair,0.0,4
11.25,N,repairnet,-1.2288509517594844e-08,4
11.25,N,inc_left,1.7606695674767933e-13,4
11.25,N,inc_moved,0.002105149887419461,4
11.25,N,led_fix_pbl,-1.193063554872336e-08,4
11.25,N,led_fix_free,-3.5787396887018505e-10,4
11.25,N,led_fix_evap,0.0,4
11.25,N,led_fix_fcg,0.0,4
11.25,N,led_inc_pbl,-7.018506675620989e-05,4
11.25,N,led_inc_free,5.184219262232755e-05,4
11.25,N,led_inc_evap,-6.399068485637391e-05,4
11.25,N,led_inc_fcg,6.743774099784094e-07,4
11.25,N,overclaim,0.1736719298828542,4
11.25,P,rescale,0.0,56
11.25,P,empty,0.0,56
11.25,P,repair,0.0,56
11.25,P,repairnet,1.0163464326805459e-25,56
11.25,P,inc_left,1.125262881235141e-11,56
11.25,P,inc_moved,0.12487806783142029,56
11.25,P,led_fix_pbl,9.111122224806161e-26,56
11.25,P,led_fix_free,1.0523421020066986e-26,56
11.25,P,led_fix_evap,0.0,56
11.25,P,led_fix_fcg,0.0,56
11.25,P,led_inc_pbl,0.1046838989904468,56
11.25,P,led_inc_free,0.01973028111762633,56
11.25,P,led_inc_evap,0.09833376592889788,56
11.25,P,led_inc_fcg,0.001695486557287873,56
11.25,P,overclaim,1.645372622732451e-11,56
11.25,P_adj,rescale,0.0,2
11.25,P_adj,empty,0.0,2
11.25,P_adj,repair,0.0,2
11.25,P_adj,repairnet,1.0163464326805459e-25,2
11.25,P_adj,inc_left,3.2583510794556625e-12,2
11.25,P_adj,inc_moved,0.04021881443041246,2
11.25,P_adj,led_fix_pbl,9.111122224806161e-26,2
11.25,P_adj,led_fix_free,1.0523421020066986e-26,2
11.25,P_adj,led_fix_evap,0.0,2
11.25,P_adj,led_fix_fcg,0.0,2
11.25,P_adj,led_inc_pbl,0.03723113514875556,2
11.25,P_adj,led_inc_free,0.0010907486397081472,2
11.25,P_adj,led_inc_evap,0.03453743719350108,2
11.25,P_adj,led_inc_fcg,0.00017279513700878797,2
11.25,P_adj,overclaim,0.0,2
11.25,P_far,rescale,0.0,54
11.25,P_far,empty,0.0,54
11.25,P_far,repair,0.0,54
11.25,P_far,repairnet,0.0,54
11.25,P_far,inc_left,7.994277732895747e-12,54
11.25,P_far,inc_moved,0.08465925340100783,54
11.25,P_far,led_fix_pbl,0.0,54
11.25,P_far,led_fix_free,0.0,54
11.25,P_far,led_fix_evap,0.0,54
11.25,P_far,led_fix_fcg,0.0,54
11.25,P_far,led_inc_pbl,0.06745276384169123,54
11.25,P_far,led_inc_free,0.01863953247791818,54
11.25,P_far,led_inc_evap,0.0637963287353968,54
11.25,P_far,led_inc_fcg,0.001522691420279085,54
11.25,P_far,overclaim,1.6453726227324507e-11,54
11.5,N,rescale,0.0,4
11.5,N,empty,0.0,4
11.5,N,repair,0.1263919206213569,4
11.5,N,repairnet,6.0537621930852525,4
11.5,N,inc_left,2.477560957487514e-08,4
11.5,N,inc_moved,83.11950086498716,4
11.5,N,led_fix_pbl,1.7112323272315548,4
11.5,N,led_fix_free,4.595313707096412,4
11.5,N,led_fix_evap,0.0,4
11.5,N,led_fix_fcg,0.0,4
11.5,N,led_inc_pbl,16.967603377443996,4
11.5,N,led_inc_free,72.77124179971264,4
11.5,N,led_inc_evap,8.715493702852417,4
11.5,N,led_inc_fcg,2.3240477605234746,4
11.5,N,overclaim,0.0,4
11.5,P,rescale,0.0,56
11.5,P,empty,0.0,56
11.5,P,repair,0.3610313545872062,56
11.5,P,repairnet,1.3445472090125041e-17,56
11.5,P,inc_left,1.6061575667706158e-08,56
11.5,P,inc_moved,20.658430099194604,56
11.5,P,led_fix_pbl,0.36103135458720526,56
11.5,P,led_fix_free,0.3610313545872069,56
11.5,P,led_fix_evap,0.0,56
11.5,P,led_fix_fcg,0.0,56
11.5,P,led_inc_pbl,13.665175928293012,56
11.5,P,led_inc_free,7.0052884100026995,56
11.5,P,led_inc_evap,12.614436481839865,56
11.5,P,led_inc_fcg,0.502271438666143,56
11.5,P,overclaim,1.9966215895248305,56
11.5,P_adj,rescale,0.0,2
11.5,P_adj,empty,0.0,2
11.5,P_adj,repair,0.0,2
11.5,P_adj,repairnet,1.3445472090125041e-17,2
11.5,P_adj,inc_left,8.584091276323193e-09,2
11.5,P_adj,inc_moved,8.497197174291998,2
11.5,P_adj,led_fix_pbl,3.403090753855126e-18,2
11.5,P_adj,led_fix_free,1.0042381336269915e-17,2
11.5,P_adj,led_fix_evap,0.0,2
11.5,P_adj,led_fix_fcg,0.0,2
11.5,P_adj,led_inc_pbl,5.887005775155302,2
11.5,P_adj,led_inc_free,2.578143807999323,2
11.5,P_adj,led_inc_evap,5.306164426764456,2
11.5,P_adj,led_inc_fcg,0.31566942981316426,2
11.5,P_adj,overclaim,1.9966215894031971,2
11.5,P_far,rescale,0.0,54
11.5,P_far,empty,0.0,54
11.5,P_far,repair,0.3610313545872062,54
11.5,P_far,repairnet,0.0,54
11.5,P_far,inc_left,7.477484391382965e-09,54
11.5,P_far,inc_moved,12.161232924902606,54
11.5,P_far,led_fix_pbl,0.36103135458720526,54
11.5,P_far,led_fix_free,0.3610313545872069,54
11.5,P_far,led_fix_evap,0.0,54
11.5,P_far,led_fix_fcg,0.0,54
11.5,P_far,led_inc_pbl,7.77817015313771,54
11.5,P_far,led_inc_free,4.427144602003376,54
11.5,P_far,led_inc_evap,7.308272055075411,54
11.5,P_far,led_inc_fcg,0.18660200885297876,54
11.5,P_far,overclaim,1.216331613324778e-10,54
11.75,N,rescale,0.0,0
11.75,N,empty,0.0,0
11.75,N,repair,0.0,0
11.75,N,repairnet,0.0,0
11.75,N,inc_left,0.0,0
11.75,N,inc_moved,0.0,0
11.75,N,led_fix_pbl,0.0,0
11.75,N,led_fix_free,0.0,0
11.75,N,led_fix_evap,0.0,0
11.75,N,led_fix_fcg,0.0,0
11.75,N,led_inc_pbl,0.0,0
11.75,N,led_inc_free,0.0,0
11.75,N,led_inc_evap,0.0,0
11.75,N,led_inc_fcg,0.0,0
11.75,N,overclaim,0.0,0
11.75,P,rescale,0.0,60
11.75,P,empty,0.0,60
11.75,P,repair,-0.0008470435774456407,60
11.75,P,repairnet,-0.025147220300900584,60
11.75,P,inc_left,1.466961238950494e-11,60
11.75,P,inc_moved,3.5035816624470733,60
11.75,P,led_fix_pbl,-0.007294221866894612,60
11.75,P,led_fix_free,-0.019547085588897627,60
11.75,P,led_fix_evap,0.0,60
11.75,P,led_fix_fcg,0.0,60
11.75,P,led_inc_pbl,1.4820119519923496,60
11.75,P,led_inc_free,2.1399432842340103,60
11.75,P,led_inc_evap,1.2505786621460655,60
11.75,P,led_inc_fcg,0.1092812123068891,60
11.75,P,overclaim,1.9966215895159862,60
11.75,P_adj,rescale,0.0,0
11.75,P_adj,empty,0.0,0
11.75,P_adj,repair,0.0,0
11.75,P_adj,repairnet,0.0,0
11.75,P_adj,inc_left,0.0,0
11.75,P_adj,inc_moved,0.0,0
11.75,P_adj,led_fix_pbl,0.0,0
11.75,P_adj,led_fix_free,0.0,0
11.75,P_adj,led_fix_evap,0.0,0
11.75,P_adj,led_fix_fcg,0.0,0
11.75,P_adj,led_inc_pbl,0.0,0
11.75,P_adj,led_inc_free,0.0,0
11.75,P_adj,led_inc_evap,0.0,0
11.75,P_adj,led_inc_fcg,0.0,0
11.75,P_adj,overclaim,0.0,0
11.75,P_far,rescale,0.0,60
11.75,P_far,empty,0.0,60
11.75,P_far,repair,-0.0008470435774456407,60
11.75,P_far,repairnet,-0.025147220300900584,60
11.75,P_far,inc_left,1.466961238950494e-11,60
11.75,P_far,inc_moved,3.5035816624470733,60
11.75,P_far,led_fix_pbl,-0.007294221866894612,60
11.75,P_far,led_fix_free,-0.019547085588897627,60
11.75,P_far,led_fix_evap,0.0,60
11.75,P_far,led_fix_fcg,0.0,60
11.75,P_far,led_inc_pbl,1.4820119519923496,60
11.75,P_far,led_inc_free,2.1399432842340103,60
11.75,P_far,led_inc_evap,1.2505786621460655,60
11.75,P_far,led_inc_fcg,0.1092812123068891,60
11.75,P_far,overclaim,1.9966215895159862,60
12.0,N,rescale,0.0,0
12.0,N,empty,0.0,0
12.0,N,repair,0.0,0
12.0,N,repairnet,0.0,0
12.0,N,inc_left,0.0,0
12.0,N,inc_moved,0.0,0
12.0,N,led_fix_pbl,0.0,0
12.0,N,led_fix_free,0.0,0
12.0,N,led_fix_evap,0.0,0
12.0,N,led_fix_fcg,0.0,0
12.0,N,led_inc_pbl,0.0,0
12.0,N,led_inc_free,0.0,0
12.0,N,led_inc_evap,0.0,0
12.0,N,led_inc_fcg,0.0,0
12.0,N,overclaim,0.0,0
12.0,P,rescale,0.0,60
12.0,P,empty,0.0,60
12.0,P,repair,-0.0005780614241984684,60
12.0,P,repairnet,-0.01361812018278025,60
12.0,P,inc_left,-9.11382680677812e-12,60
12.0,P,inc_moved,0.2591564184010967,60
12.0,P,led_fix_pbl,-0.003944892244049391,60
12.0,P,led_fix_free,-0.010829350787127984,60
12.0,P,led_fix_evap,0.0,60
12.0,P,led_fix_fcg,0.0,60
12.0,P,led_inc_pbl,0.4794974690249624,60
12.0,P,led_inc_free,-0.1497128136954773,60
12.0,P,led_inc_evap,0.4564973995054821,60
12.0,P,led_inc_fcg,0.020230243356468513,60
12.0,P,overclaim,1.9869406304294248,60
12.0,P_adj,rescale,0.0,0
12.0,P_adj,empty,0.0,0
12.0,P_adj,repair,0.0,0
12.0,P_adj,repairnet,0.0,0
12.0,P_adj,inc_left,0.0,0
12.0,P_adj,inc_moved,0.0,0
12.0,P_adj,led_fix_pbl,0.0,0
12.0,P_adj,led_fix_free,0.0,0
12.0,P_adj,led_fix_evap,0.0,0
12.0,P_adj,led_fix_fcg,0.0,0
12.0,P_adj,led_inc_pbl,0.0,0
12.0,P_adj,led_inc_free,0.0,0
12.0,P_adj,led_inc_evap,0.0,0
12.0,P_adj,led_inc_fcg,0.0,0
12.0,P_adj,overclaim,0.0,0
12.0,P_far,rescale,0.0,60
12.0,P_far,empty,0.0,60
12.0,P_far,repair,-0.0005780614241984684,60
12.0,P_far,repairnet,-0.01361812018278025,60
12.0,P_far,inc_left,-9.11382680677812e-12,60
12.0,P_far,inc_moved,0.2591564184010967,60
12.0,P_far,led_fix_pbl,-0.003944892244049391,60
12.0,P_far,led_fix_free,-0.010829350787127984,60
12.0,P_far,led_fix_evap,0.0,60
12.0,P_far,led_fix_fcg,0.0,60
12.0,P_far,led_inc_pbl,0.4794974690249624,60
12.0,P_far,led_inc_free,-0.1497128136954773,60
12.0,P_far,led_inc_evap,0.4564973995054821,60
12.0,P_far,led_inc_fcg,0.020230243356468513,60
12.0,P_far,overclaim,1.9869406304294248,60
12.25,N,rescale,0.0,0
12.25,N,empty,0.0,0
12.25,N,repair,0.0,0
12.25,N,repairnet,0.0,0
12.25,N,inc_left,0.0,0
12.25,N,inc_moved,0.0,0
12.25,N,led_fix_pbl,0.0,0
12.25,N,led_fix_free,0.0,0
12.25,N,led_fix_evap,0.0,0
12.25,N,led_fix_fcg,0.0,0
12.25,N,led_inc_pbl,0.0,0
12.25,N,led_inc_free,0.0,0
12.25,N,led_inc_evap,0.0,0
12.25,N,led_inc_fcg,0.0,0
12.25,N,overclaim,0.0,0
12.25,P,rescale,0.0,60
12.25,P,empty,0.0,60
12.25,P,repair,-0.0004414451775540349,60
12.25,P,repairnet,-0.010381502418415641,60
12.25,P,inc_left,-2.096657828890698e-11,60
12.25,P,inc_moved,0.10856474133176663,60
12.25,P,led_fix_pbl,-0.0030115215516010314,60
12.25,P,led_fix_free,-0.008252871221922913,60
12.25,P,led_fix_evap,0.0,60
12.25,P,led_fix_fcg,0.0,60
12.25,P,led_inc_pbl,0.2762602954334678,60
12.25,P,led_inc_free,-0.13750289507931904,60
12.25,P,led_inc_evap,0.2773979519910642,60
12.25,P,led_inc_fcg,0.009712631526259357,60
12.25,P,overclaim,1.9682275447882691,60
12.25,P_adj,rescale,0.0,0
12.25,P_adj,empty,0.0,0
12.25,P_adj,repair,0.0,0
12.25,P_adj,repairnet,0.0,0
12.25,P_adj,inc_left,0.0,0
12.25,P_adj,inc_moved,0.0,0
12.25,P_adj,led_fix_pbl,0.0,0
12.25,P_adj,led_fix_free,0.0,0
12.25,P_adj,led_fix_evap,0.0,0
12.25,P_adj,led_fix_fcg,0.0,0
12.25,P_adj,led_inc_pbl,0.0,0
12.25,P_adj,led_inc_free,0.0,0
12.25,P_adj,led_inc_evap,0.0,0
12.25,P_adj,led_inc_fcg,0.0,0
12.25,P_adj,overclaim,0.0,0
12.25,P_far,rescale,0.0,60
12.25,P_far,empty,0.0,60
12.25,P_far,repair,-0.0004414451775540349,60
12.25,P_far,repairnet,-0.010381502418415641,60
12.25,P_far,inc_left,-2.096657828890698e-11,60
12.25,P_far,inc_moved,0.10856474133176663,60
12.25,P_far,led_fix_pbl,-0.0030115215516010314,60
12.25,P_far,led_fix_free,-0.008252871221922913,60
12.25,P_far,led_fix_evap,0.0,60
12.25,P_far,led_fix_fcg,0.0,60
12.25,P_far,led_inc_pbl,0.2762602954334678,60
12.25,P_far,led_inc_free,-0.13750289507931904,60
12.25,P_far,led_inc_evap,0.2773979519910642,60
12.25,P_far,led_inc_fcg,0.009712631526259357,60
12.25,P_far,overclaim,1.9682275447882691,60
12.5,N,rescale,0.0,0
12.5,N,empty,0.0,0
12.5,N,repair,0.0,0
12.5,N,repairnet,0.0,0
12.5,N,inc_left,0.0,0
12.5,N,inc_moved,0.0,0
12.5,N,led_fix_pbl,0.0,0
12.5,N,led_fix_free,0.0,0
12.5,N,led_fix_evap,0.0,0
12.5,N,led_fix_fcg,0.0,0
12.5,N,led_inc_pbl,0.0,0
12.5,N,led_inc_free,0.0,0
12.5,N,led_inc_evap,0.0,0
12.5,N,led_inc_fcg,0.0,0
12.5,N,overclaim,0.0,0
12.5,P,rescale,0.0,60
12.5,P,empty,0.0,60
12.5,P,repair,-0.00036577504039989864,60
12.5,P,repairnet,-0.00921605276620594,60
12.5,P,inc_left,-2.9492093343258324e-11,60
12.5,P,inc_moved,0.039887905079925984,60
12.5,P,led_fix_pbl,-0.0026805793993939122,60
12.5,P,led_fix_free,-0.007267023447611825,60
12.5,P,led_fix_evap,0.0,60
12.5,P,led_fix_fcg,0.0,60
12.5,P,led_inc_pbl,0.1746563944456068,60
12.5,P,led_inc_free,-0.12582002158093175,60
12.5,P,led_inc_evap,0.18340115178099528,60
12.5,P,led_inc_fcg,0.003923467236022475,60
12.5,P,overclaim,1.9481735996208915,60
12.5,P_adj,rescale,0.0,0
12.5,P_adj,empty,0.0,0
12.5,P_adj,repair,0.0,0
12.5,P_adj,repairnet,0.0,0
12.5,P_adj,inc_left,0.0,0
12.5,P_adj,inc_moved,0.0,0
12.5,P_adj,led_fix_pbl,0.0,0
12.5,P_adj,led_fix_free,0.0,0
12.5,P_adj,led_fix_evap,0.0,0
12.5,P_adj,led_fix_fcg,0.0,0
12.5,P_adj,led_inc_pbl,0.0,0
12.5,P_adj,led_inc_free,0.0,0
12.5,P_adj,led_inc_evap,0.0,0
12.5,P_adj,led_inc_fcg,0.0,0
12.5,P_adj,overclaim,0.0,0
12.5,P_far,rescale,0.0,60
12.5,P_far,empty,0.0,60
12.5,P_far,repair,-0.00036577504039989864,60
12.5,P_far,repairnet,-0.00921605276620594,60
12.5,P_far,inc_left,-2.9492093343258324e-11,60
12.5,P_far,inc_moved,0.039887905079925984,60
12.5,P_far,led_fix_pbl,-0.0026805793993939122,60
12.5,P_far,led_fix_free,-0.007267023447611825,60
12.5,P_far,led_fix_evap,0.0,60
12.5,P_far,led_fix_fcg,0.0,60
12.5,P_far,led_inc_pbl,0.1746563944456068,60
12.5,P_far,led_inc_free,-0.12582002158093175,60
12.5,P_far,led_inc_evap,0.18340115178099528,60
12.5,P_far,led_inc_fcg,0.003923467236022475,60
12.5,P_far,overclaim,1.9481735996208915,60
12.75,N,rescale,0.0,0
12.75,N,empty,0.0,0
12.75,N,repair,0.0,0
12.75,N,repairnet,0.0,0
12.75,N,inc_left,0.0,0
12.75,N,inc_moved,0.0,0
12.75,N,led_fix_pbl,0.0,0
12.75,N,led_fix_free,0.0,0
12.75,N,led_fix_evap,0.0,0
12.75,N,led_fix_fcg,0.0,0
12.75,N,led_inc_pbl,0.0,0
12.75,N,led_inc_free,0.0,0
12.75,N,led_inc_evap,0.0,0
12.75,N,led_inc_fcg,0.0,0
12.75,N,overclaim,0.0,0
12.75,P,rescale,0.0,60
12.75,P,empty,0.0,60
12.75,P,repair,-0.000316169417802978,60
12.75,P,repairnet,-0.008578681049045913,60
12.75,P,inc_left,-3.33533331003182e-11,60
12.75,P,inc_moved,-0.0007000398185229489,60
12.75,P,led_fix_pbl,-0.002500441937462419,60
12.75,P,led_fix_free,-0.006710577947189316,60
12.75,P,led_fix_evap,0.0,60
12.75,P,led_fix_fcg,0.0,60
12.75,P,led_inc_pbl,0.11135223545968627,60
12.75,P,led_inc_free,-0.11250488093619081,60
12.75,P,led_inc_evap,0.12265309315355377,60
12.75,P,led_inc_fcg,0.0006029580121418611,60
12.75,P,overclaim,1.9294388820985708,60
12.75,P_adj,rescale,0.0,0
12.75,P_adj,empty,0.0,0
12.75,P_adj,repair,0.0,0
12.75,P_adj,repairnet,0.0,0
12.75,P_adj,inc_left,0.0,0
12.75,P_adj,inc_moved,0.0,0
12.75,P_adj,led_fix_pbl,0.0,0
12.75,P_adj,led_fix_free,0.0,0
12.75,P_adj,led_fix_evap,0.0,0
12.75,P_adj,led_fix_fcg,0.0,0
