time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
2.0952e6,0.00131141419201463,1.1792929445343964e-12,0.0016007041494260116,1.4394377620735469e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.7897089166470022e-8,161293.78319124447,0.00014504389358672827,161293.78319124447,0.00014504389358672827,4678.0,-0.00015545759981747307,-1.3979568907772843e-13,0.0034644894282328336,3.1154519784878207e-12,3.3383634854365605e8,0.30020328654661016
2.1168e6,0.001294055261205831,1.1632912832264383e-12,0.001586746289034727,1.4264059519421079e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.144207947994432e-8,161293.78319124447,0.0001449950845608789,161293.78319124447,0.0001449950845608789,4678.0,-0.00015831262523269626,-1.423151719087185e-13,0.0034392043390054617,3.091673554243396e-12,3.259271049357093e8,0.29299224809428936
2.1384e6,0.0013187837569617377,1.186194337138469e-12,0.001613645126862643,1.4514105906531027e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.1392784933987705e-8,161293.78319124447,0.00014507744065477232,161293.78319124447,0.00014507744065477232,4678.0,-0.000158460927000438,-1.4252939746442857e-13,0.0035021864804547897,3.150079570504527e-12,3.286289434114664e8,0.2955888633270373
2.16e6,0.001328376834106254,1.1947631967066802e-12,0.001627225533060477,1.4635524571987222e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.471335722698951e-8,161293.78319124447,0.0001450701872139628,161293.78319124447,0.0001450701872139628,4678.0,-0.00016103174276808983,-1.4483450390061652e-13,0.003537214192207361,3.181426555485885e-12,3.319006171308368e8,0.298516680004403
2.1816e6,0.0013256521316205052,1.1918582134988989e-12,0.0016278952022214437,1.463596837513709e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.522374736147931e-8,161293.78319124447,0.00014501490677482483,161293.78319124447,0.00014501490677482483,4678.0,-0.00016351338243111925,-1.4701048881450127e-13,0.0035421914145647815,3.184689128115015e-12,3.3513986291447943e8,0.3013152461024857
2.2032e6,0.0013281432062437247,1.1946472793245348e-12,0.0016396307497301573,1.4748262123041932e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.976768908369513e-8,161293.78319124447,0.0001450816285138017,161293.78319124447,0.0001450816285138017,4678.0,-0.00016881240573276434,-1.5184453022595828e-13,0.0035674855570870787,3.2089061591913613e-12,3.3608296590145034e8,0.302302190723106
2.2248e6,0.0013204913465665019,1.1884571685572313e-12,0.0016415053594192926,1.4773734161147907e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,8.627917349425413e-8,161293.78319124447,0.00014516623177863175,161293.78319124447,0.00014516623177863175,4678.0,-0.00017462088002617282,-1.5716076988046045e-13,0.003573327040559946,3.2160348100690805e-12,3.363175161999097e8,0.3026895739062808
2.2464e6,0.0013333646227966045,1.2009477679068826e-12,0.0016630703603030188,1.4979103262009027e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,9.911297856447245e-8,161293.78319124447,0.00014527564747780932,161293.78319124447,0.00014527564747780932,4678.0,-0.00018103549867057447,-1.6305680706027015e-13,0.003615190468449412,3.256164779995703e-12,3.370102437547829e8,0.30354165175777276
2.268e6,0.0013582336602700282,1.2244652260122796e-12,0.0016960731081739455,1.5290318613666798e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,9.95623226771802e-8,161293.78319124447,0.00014540843336954145,161293.78319124447,0.00014540843336954145,4678.0,-0.0001871267941552493,-1.6869722714183629e-13,0.0036787490093390307,3.316439850465224e-12,3.4059001727665424e8,0.30704630924790477
2.2896e6,0.0013579680628519777,1.2245365601944824e-12,0.0017039493625135818,1.536522358807051e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.2148809595021494e-7,161293.78319124447,0.0001454453457726791,161293.78319124447,0.0001454453457726791,4678.0,-0.0001913455304277575,-1.7254426230503718e-13,0.0036991802790644246,3.335705469355044e-12,3.501286166147815e8,0.31572560765138674
2.3112e6,0.0013750557017551057,1.240381161164825e-12,0.0017221792183425406,1.553507000374663e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.2117148093131052e-7,161293.78319124447,0.00014549648412646968,161293.78319124447,0.00014549648412646968,4678.0,-0.00018707888125630022,-1.687561599620446e-13,0.003742494329574828,3.375950120599223e-12,3.513030795961976e8,0.3168960509993337
2.3328e6,0.0013715171766580515,1.2366990112725926e-12,0.0017211085964875584,1.5519260974590054e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.6100781456227272e-7,161293.78319124447,0.00014543883634259475,161293.78319124447,0.00014543883634259475,4678.0,-0.00018664310375333343,-1.6829635516124787e-13,0.0037554225521963815,3.3862699179085756e-12,3.504051326807389e8,0.31596081223498507
2.3544e6,0.0013944796493800685,1.2582965458878839e-12,0.001751303694442327,1.5802736099426992e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7067791272794426e-7,161293.78319124447,0.00014554203810213955,161293.78319124447,0.00014554203810213955,4678.0,-0.00019427191544842893,-1.752995680363316e-13,0.003814006063522013,3.441535097237676e-12,3.5346829123390436e8,0.3189490288640935
2.376e6,0.0014072796595151307,1.2698240503896302e-12,0.0017682278830961824,1.5955167669364972e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.8646532871103418e-7,161293.78319124447,0.0001455394623874124,161293.78319124447,0.0001455394623874124,4678.0,-0.00019374561592571705,-1.7482157231263706e-13,0.0038540942509398793,3.47764677704364e-12,3.561497889943134e8,0.32136296758669153
2.3976e6,0.001433044845641666,1.2929551948194713e-12,0.0017970037632587474,1.6213347111096035e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.915222553271744e-7,161293.78319124447,0.0001455262446974057,161293.78319124447,0.0001455262446974057,4678.0,-0.00019333214749816407,-1.7443264611961813e-13,0.003918935164428958,3.535833225610115e-12,3.580467744121804e8,0.32304532434733185
2.4192e6,0.0014395241948456055,1.2980259070627554e-12,0.0018034961953516079,1.6262212147858888e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.8349288430230774e-7,161293.78319124447,0.0001454393819708279,161293.78319124447,0.0001454393819708279,4678.0,-0.00019235357730211096,-1.7344614807333442e-13,0.003932411971731736,3.545874834774131e-12,3.6855206750710166e8,0.33232517622051405
2.4408e6,0.0014299248127606422,1.2902695454264357e-12,0.0018018652645345613,1.6258840010631109e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.092917031821315e-7,161293.78319124447,0.0001455408385539453,161293.78319124447,0.0001455408385539453,4678.0,-0.00019758097293408544,-1.7828399777216046e-13,0.003932001155748896,3.5479776968480253e-12,3.6877270254660225e8,0.3327560883161837
2.4624e6,0.0014286334579976401,1.290002691624984e-12,0.001805164750597154,1.6299963955490103e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.7694322509228724e-7,161293.78319124447,0.00014564226624701218,161293.78319124447,0.00014564226624701218,4678.0,-0.00019842980988879762,-1.7917471232540996e-13,0.00394994063501442,3.5666489696168925e-12,3.6996997558744484e8,0.3340690795504398
2.484e6,0.001431071756240605,1.2930768352418952e-12,0.001810276059506745,1.6357153495157019e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.6055063435648065e-7,161293.78319124447,0.00014574059882295717,161293.78319124447,0.00014574059882295717,4678.0,-0.0001992583086655463,-1.8004429340549277e-13,0.003969381916638203,3.586623650596299e-12,3.697706243209717e8,0.33411450304801643
2.5056e6,0.0014453830364499344,1.3070981004522762e-12,0.0018315638289844321,1.6563316030072795e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.7211366970629295e-7,161293.78319124447,0.00014586223326783842,161293.78319124447,0.00014586223326783842,4678.0,-0.00020075817694938382,-1.8155092810921544e-13,0.0040185967728301126,3.634123326333803e-12,3.715354293257864e8,0.3359893133347133
2.5272e6,0.00147298954767906,1.3326667254546833e-12,0.0018631978946091875,1.6857022787400629e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.707818449334031e-7,161293.78319124447,0.00014592829814737262,161293.78319124447,0.00014592829814737262,4678.0,-0.00019810797920422695,-1.7923542794213054e-13,0.004092134001670476,3.702301098280556e-12,3.734268018084552e8,0.33785268466244367
