time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,exchange_volume_fraction,bound_partition,bound_evap,bound_fcg,fix_gross,fix_gross_relative,fix_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
280800.0,3.724853889610516e-13,1.440712661933941e-14,1.0695129995549147e-12,4.1367016431423913e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-1.819889378348937e-13,-7.039034948510587e-15,2.564737619207691e-13,9.919986319026323e-15,0.1904672826289371,0.007366963480985113
302400.0,4.1752718991743785e-13,1.6306224032553538e-14,1.043399337450893e-12,4.074921050113296e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-2.22381523421461e-14,-8.684950415631478e-16,2.5583148406233394e-13,9.991314564510092e-15,0.200452220534271,0.007828517267344891
324000.0,4.721535865608975e-13,1.8742863748364986e-14,1.0599944373064383e-12,4.207811161018669e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,6.187573084208339e-15,2.4562524261458607e-16,2.652240608639279e-13,1.0528477548522244e-14,0.20740685529459005,0.00823333453332132
345600.0,4.848118458691741e-13,1.9508283517797056e-14,1.154666633400285e-12,4.6462486931458954e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-7.004186880308059e-14,-2.8184060401353337e-15,2.446310391890283e-13,9.843677934884238e-15,0.2261817988145836,0.009101301247970985
367200.0,4.847435477788337e-13,1.98417922809026e-14,1.1577000125473585e-12,4.7387620274305465e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-6.961814855630114e-15,-2.849648745124489e-16,2.723447201252753e-13,1.1147765432438052e-14,0.24083115371717723,0.009857834619402867
388800.0,5.010744951717142e-13,2.0918509138333182e-14,1.2885457757130505e-12,5.3793311861097593e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.8873800451789857e-14,7.8793027988891e-16,2.9764585517356916e-13,1.2425911918150206e-14,0.267286370690023,0.01115848529850853
410400.0,5.01085820682986e-13,2.1275880025757797e-14,1.3856688647508108e-12,5.883488078286241e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.5075091534157145e-14,6.400816499275067e-16,2.8874857070343936e-13,1.2260135278866837e-14,0.2763657186992849,0.011734364916300977
432000.0,4.698255449223307e-13,2.0185093406706738e-14,1.4033709535380601e-12,6.029296211662513e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-5.268385719009813e-14,-2.263454147823167e-15,2.7864314376814866e-13,1.1971332646521594e-14,0.28185977116762423,0.012109528462425388
453600.0,5.475204795067638e-13,2.377472510532583e-14,1.4369505553210531e-12,6.239603032470916e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.6347915932135184e-14,7.098678896570645e-16,3.039778338324574e-13,1.3199486974422499e-14,0.28774648942318054,0.012494680915354058
475200.0,5.234737475522552e-13,2.3113267317094673e-14,1.5266323422543121e-12,6.740636294836151e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-2.5151267499875696e-15,-1.1105198146165906e-16,2.950487059133647e-13,1.3027472042726836e-14,0.30587427758596364,0.01350546035274074
496800.0,4.914266194491182e-13,2.206454542028951e-14,1.5592965873360858e-12,7.001079919835675e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,2.222523666865527e-14,9.97890070549999e-16,2.7439218864567787e-13,1.2319924622992603e-14,0.32035849304509345,0.01438376400629807
518400.0,4.4026322852567245e-13,2.00264861958413e-14,1.733976796587693e-12,7.887431911372462e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-1.0310564674424576e-14,-4.690021054339592e-16,2.808441496795254e-13,1.2774906288617834e-14,0.3298156501624618,0.015002498817058972
540000.0,4.259198422262219e-13,1.970247242462957e-14,1.8578687655786036e-12,8.594248140933274e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-3.234345811839554e-14,-1.4961643683094348e-15,2.8183333179986945e-13,1.3037226486337533e-14,0.36999089050963435,0.017115275211241177
561600.0,4.060766988022349e-13,1.9031112969903682e-14,1.8755191917997e-12,8.789772405470044e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.8069527389483546e-14,8.468430177755807e-16,3.078489252446859e-13,1.4427588904450595e-14,0.39914217972202676,0.01870612112379023
583200.0,3.9537798888037025e-13,1.8792686397844488e-14,1.966373190195829e-12,9.346356080449449e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,7.184600553853632e-14,3.4149079842480456e-15,3.238573747497946e-13,1.5393244572205007e-14,0.41808855320466415,0.01987214080670807
604800.0,3.723335048619394e-13,1.7955821155005928e-14,2.040223962413665e-12,9.839000816980219e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,4.9423983808862563e-14,2.383476647821176e-15,3.2225012913254066e-13,1.5540545264727125e-14,0.4287392001148923,0.02067599154757196
626400.0,3.375665848111963e-13,1.64255628391691e-14,2.127075554235267e-12,1.0350080473543658e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,2.239750244642155e-14,1.0898341258507725e-15,3.0764818225715527e-13,1.496977123149615e-14,0.4385339887910377,0.02133850894639781
648000.0,3.500276658780854e-13,1.723800731801191e-14,2.2616200432148566e-12,1.1137926128696029e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,6.54766643458383e-14,3.2245657391712904e-15,3.369714685417636e-13,1.6595021499550028e-14,0.4464994905598564,0.021989008972908373
669600.0,3.388208269537579e-13,1.6880738107028873e-14,2.3518737056844206e-12,1.1717509942765302e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,6.463113973133162e-14,3.2200539535082932e-15,3.341510563859361e-13,1.6648080703161343e-14,0.45546026379658666,0.022691950493225692
691200.0,3.444922712716752e-13,1.748529455415432e-14,2.40868884747388e-12,1.2225712301734936e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.145803640135e-13,5.815722389075846e-15,3.1493250607817114e-13,1.5984938103624702e-14,0.4655373859138505,0.023629146420690625
712800.0,3.3878302079995e-13,1.746041681256873e-14,2.517624533727626e-12,1.2975494944414832e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,2.4785601813540255e-14,1.277416257736008e-15,3.014575528230991e-13,1.55367128823625e-14,0.4707968700402898,0.024264231322886375
734400.0,3.2013757042551e-13,1.6628723011952123e-14,2.6266877217464134e-12,1.3643654040905466e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,6.805062569531289e-14,3.5347147914358607e-15,3.207835517119635e-13,1.6662276849038666e-14,0.47776559479794106,0.024816305471350737
756000.0,3.601583541020276e-13,1.8877792286493282e-14,2.709024715709733e-12,1.4199422365101526e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.5143293083978748e-13,7.937395818169963e-15,3.6053772497123724e-13,1.8897677107675183e-14,0.4845413289206743,0.025397357738353832
777600.0,3.8064440328593595e-13,2.0185214167913456e-14,2.8171537091236617e-12,1.4939100764835525e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.8043903298545252e-13,9.56851195924869e-15,3.67507809192606e-13,1.9488592956825733e-14,0.492064345893175,0.026093708775186835
799200.0,1.3498173071648208e-5,7.240336750293494e-7,0.005917262833133103,0.0003173983273474802,0.0,0.0,0.0,0.005893218883561863,0.0003161086247278827,0.0475888687871614,0.0,0.0,0.0,1.1121410277280006e-6,5.965455852304454e-8,2.0,2.2010208969797505e-13,1.1806140285783535e-14,3.7755156451056495e-13,2.0251632966526036e-14,0.5165648844307331,0.027708221674166603
820800.0,6.47647570225647e-5,3.513760426445578e-6,0.01316067571543769,0.0007140220027086121,0.0,0.0,0.0,0.013040918134072363,0.0007075246502979219,0.0475888687871614,0.0,0.0,0.0,1.1121410277280006e-6,6.033832768793753e-8,2.0,1.9586015264595362e-13,1.062623694002533e-14,3.6402254408670845e-13,1.9749753856102164e-14,0.530847176641253,0.028800691726868072
842400.0,7.778108961658166e-5,4.2872473378195445e-6,0.018596755808591443,0.0010250421050345755,0.0,0.0,0.0,0.018217684752811627,0.001004147934192438,0.0446530844408255,0.0,0.0,0.0,1.3946877149641053e-6,7.68743562547725e-8,4.0,3.3542976116493133e-13,1.8488688673155645e-14,4.5271469013956774e-13,2.4953364110225755e-14,0.5397429480741387,0.0297503098586628
864000.0,0.00026556522196924897,1.4799567576948495e-5,0.04530093369819998,0.0025245558307443084,0.0,0.0,0.0,0.04462113458148206,0.002486671604443841,0.04220032229699344,0.0,0.0,0.0,4.662088495745567e-6,2.5981148145403673e-7,6.0,6.486388358290129e-13,3.614770869732429e-14,7.576640859703534e-13,4.222352896134712e-14,0.5450723518869143,0.030376097616467018
885600.0,0.00042561372061578767,2.3936416038645265e-5,0.06366292749470683,0.003580388142907264,0.0,0.0,0.0,0.06296696484794789,0.003541247366533617,0.04220032229699344,0.0,0.0,0.0,4.662088495745567e-6,2.6219476590578767e-7,6.0,8.843324351288999e-13,4.9734649186327074e-14,9.88955759649622e-13,5.5618640471784025e-14,0.5500468919553512,0.03093450847298334
907200.0,0.0008155660170540852,4.68996986195729e-5,0.07634344959903804,0.004390183875863961,0.0,0.0,0.0,0.07530914702363954,0.004330705577291817,0.04220032229699344,0.0,0.0,0.0,4.662088495745567e-6,2.680966847760958e-7,6.0,5.603922679185645e-13,3.2225752329718135e-14,6.705018342754286e-13,3.8557680548015054e-14,0.5717368134288847,0.03287812841489624
928800.0,0.0002906303256980366,1.6938969384335687e-5,0.09541370050894689,0.005561049927895203,0.0,0.0,0.0,0.09421373020515819,0.005491111389343973,0.039959179808683354,0.0,0.0,0.0,1.5600372013431267e-5,9.092451838433347e-7,8.0,6.453119875381519e-13,3.76110785204526e-14,7.537156977881859e-13,4.392923243182926e-14,0.5780905276499023,0.0336931726780992
950400.0,0.0004684613060213014,2.758131072529175e-5,0.13345837437261568,0.007857547347349218,0.0,0.0,0.0,0.1322537702480699,0.007786624604674384,0.039959179808683354,0.0,0.0,0.0,1.5600372013431267e-5,9.184935925380952e-7,8.0,4.907005276520589e-13,2.889067581948944e-14,6.025049359599763e-13,3.547331580781292e-14,0.5822855133944745,0.03428286919184476
972000.0,0.0006790739366769309,4.03221566793584e-5,0.15790572191591873,0.009376150247819064,0.0,0.0,0.0,0.15669831716162205,0.00930445678257374,0.039959179808683354,0.0,0.0,0.0,1.5600372013431267e-5,9.263212893430767e-7,8.0,4.733141494112637e-13,2.8104520377429726e-14,5.861887640222864e-13,3.4806806608204557e-14,0.5863383237765407,0.03481568719030064
993600.0,0.0006812637239825542,4.0785062516513684e-5,0.17367192988605193,0.010397178461754695,0.0,0.0,0.0,0.1724341149648721,0.010323074473582437,0.039959179808683354,0.0,0.0,0.0,1.5600372013431267e-5,9.339439712556279e-7,8.0,6.019342019054928e-13,3.6035859816560504e-14,7.11165874451623e-13,4.25752078498507e-14,0.5899802378937035,0.035320214535037385
1.0152e6,0.29841744464872266,0.018359685344144522,1.9966215907300415,0.12283914635178071,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10691696657143228,1176.0,-1.0365660121110254e-8,-6.377316796340507e-10,1.0365660121110254e-8,6.377316796340507e-10,22.874995324623395,1.407349750961217
1.0368e6,0.2505264834139543,0.014689726456006596,1.9966215907159606,0.11707275256529048,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10189800193410047,1176.0,-1.0364866170106382e-8,-6.077483175317616e-10,1.0364866170106382e-8,6.077483175317616e-10,23.381063846427402,1.3709585808017342
1.0584e6,0.21584747065294296,0.012463676174313983,1.9869406316153215,0.11473187309134034,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10034709280055729,1176.0,-1.0362027770512261e-8,-5.983343619929171e-10,1.0362027770512261e-8,5.983343619929171e-10,23.394655739776255,1.3508771377680797
1.08e6,0.18977886765485208,0.010935906040081395,1.9682275459382736,0.11341806268455008,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10014113769151495,1176.0,-1.0360151662150983e-8,-5.969982144920842e-10,1.0360151662150983e-8,5.969982144920842e-10,23.403076808313013,1.348589820284849
1.1016e6,0.16993900259157887,0.009837695419784279,1.9481736007293873,0.1127789278303665,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.1006018366159215,1176.0,-1.0359066824701643e-8,-5.996819017440592e-10,1.0359066824701643e-8,5.996819017440592e-10,23.407518820968956,1.3550511488348094
1.1232e6,0.1545781624991977,0.009027401861283774,1.9294388831641869,0.11267969474795685,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10148929537568845,1176.0,-1.035815523244217e-8,-6.049187563948435e-10,1.035815523244217e-8,6.049187563948435e-10,23.409590176030193,1.367125695572181
1.1448e6,0.14217389223687055,0.008373042531714194,1.9130330694757252,0.11266419595947455,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10234556929094737,1176.0,-1.0357723857676313e-8,-6.099971030376254e-10,1.0357723857676313e-8,6.099971030376254e-10,23.410653646027775,1.3787228835716314
1.1664e6,0.1313669847632466,0.00781711102287471,1.899097264306531,0.11300749716587238,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10341074102698838,1176.0,-1.0357458180066804e-8,-6.163298994361654e-10,1.0357458180066804e-8,6.163298994361654e-10,23.41116181924562,1.3931023190137934
1.188e6,0.12102016135180382,0.00727654229538139,1.8872935852788073,0.1134767252306141,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10448956768590925,1176.0,-1.035696614503098e-8,-6.227301415263547e-10,1.035696614503098e-8,6.227301415263547e-10,23.41263399537112,1.4077242966017816
1.2096e6,0.1102958608081535,0.006778485364507007,1.8770412718758172,0.11535788103704861,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10680191752464241,1176.0,-1.0354495787131309e-8,-6.363593124496516e-10,1.0354495787131309e-8,6.363593124496516e-10,23.415399697481366,1.439047150006249
1.2312e6,0.09866271228348965,0.006194980179175379,1.8677357041816185,0.11727414946892284,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.10911701397401702,1176.0,-1.0353493672098202e-8,-6.500904607160217e-10,1.0353493672098202e-8,6.500904607160217e-10,23.417633550628338,1.4703809811400392
1.2528e6,0.08590406096525668,0.005510822860929675,1.858825881316002,0.11924535401634799,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.11148292591479297,1176.0,-1.0352287457813992e-8,-6.641085618584461e-10,1.0352287457813992e-8,6.641085618584461e-10,23.419595288322686,1.5023881252925575
1.2744e6,0.07208857334513129,0.004718868700692907,1.849886112395528,0.12109227954667659,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,1.7378232445587916,0.11375672087203158,1176.0,-1.0351492109764226e-8,-6.776015928124209e-10,1.0351492109764226e-8,6.776015928124209e-10,23.42140523002462,1.533149165500482
1.296e6,0.057499707556056795,0.0038296909276729755,1.8418981936855838,0.12267715962169082,0.0,0.0,0.0,0.001268848858544245,8.45099769841046e-5,0.18744893307702726,0.0,0.0,0.0,1.7378254352178883,0.115745533081972,1178.0,-1.0351085941934059e-8,-6.894202006982636e-10,1.0351085941934059e-8,6.894202006982636e-10,23.423090447872568,1.560063534215873
1.3176e6,0.042576054003095776,0.002861370524879912,1.8438600224761044,0.1239186402745053,0.0,0.0,0.0,0.012893257032328503,0.0008665055159720277,0.18744893307702726,0.0,0.0,0.0,1.7378254352178883,0.11679246924474278,1178.0,-1.0351189264910918e-8,-6.956630564663378e-10,1.0351189264910918e-8,6.956630564663378e-10,23.424858637340474,1.5742933821319138
1.3392e6,0.027723730244790298,0.0018785614083679156,1.8549587079050343,0.12569209886325555,0.0,0.0,0.0,0.029169984056412,0.0019765596421275327,0.1854015742652051,0.0,0.0,0.0,1.7378254352178883,0.1177551421924534,1178.0,-1.035119366618091e-8,-7.013974230788777e-10,1.035119366618091e-8,7.013974230788777e-10,23.426243947744265,1.5873635125819519
1.3608e6,0.013209272129273027,0.0008999629712270987,1.8769174160202111,0.1278765520112273,0.0,0.0,0.0,0.051105237815177625,0.003481858895729022,0.1854015742652051,0.0,0.0,0.0,1.7378254352178883,0.11840005466211788,1178.0,-1.0351265883606258e-8,-7.052437037713356e-10,1.0351265883606258e-8,7.052437037713356e-10,23.427786949645046,1.5961621916890865
1.3824e6,0.22735275949991038,0.015415172220121436,4.022855199660614,0.27276117455439913,0.21948754513544724,0.014881888022282528,0.0018699786788006776,0.0,0.0,0.18744893307702726,0.0,0.0,0.0,5.2799066088193225,0.3579928823390388,2876.0,-1.0349714105328027e-8,-7.017404394544615e-10,1.0349714105328027e-8,7.017404394544615e-10,527.0027595067941,35.73230567399237
1.404e6,0.18765364761213457,0.01217750267230711,3.9567628782597484,0.25676820641016884,0.18041650173327145,0.01170785891956807,0.0018699786788006776,0.0,0.0,0.18744893307702726,0.0,0.0,0.02740223901437618,5.285477264878909,0.3429931383509079,7196.0,-1.0349703892394078e-8,-6.7162854765135e-10,1.0349703892394078e-8,6.7162854765135e-10,527.0026575179529,34.19904889620078
1.4256e6,0.14889484224951682,0.009549619721895889,3.9082582802638592,0.2506626810412016,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.012955716473774576,5.288104383936808,0.3391614185779557,10984.0,-1.0349535423212424e-8,-6.637847631037751e-10,1.0349535423212424e-8,6.637847631037751e-10,527.0103368145113,33.800689332495566
1.4472e6,0.11192656798105759,0.00720117459403838,3.8717380869697213,0.24910137467429272,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.012955716473774576,5.288104383936808,0.34022809442949653,10984.0,-1.0349460957242239e-8,-6.658676009783315e-10,1.0349460957242239e-8,6.658676009783315e-10,527.012246402894,33.90711667479966
1.4688e6,0.0792044029922588,0.005162042069531985,3.845160399552521,0.2506032366474437,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.012955716473774576,5.288104383936808,0.34464519984610315,10984.0,-1.0348843127630585e-8,-6.744721452043173e-10,1.0348843127630585e-8,6.744721452043173e-10,527.0111147442407,34.34725144871817
1.4904e6,0.05219966162133648,0.003446468005326813,3.8267223461014663,0.25265826868343194,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,5.288104383936808,0.349145607499822,10984.0,-1.0348473842677368e-8,-6.832550804921446e-10,1.0348473842677368e-8,6.832550804921446e-10,527.0093039271729,34.79564135243627
1.512e6,0.031184509345094813,0.002088327198764768,3.8146699632414744,0.25545628922332975,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,5.288104383936808,0.3541274962089313,10984.0,-1.034808671755012e-8,-6.929783857842078e-10,1.034808671755012e-8,6.929783857842078e-10,527.0072440082929,35.29199544009157
1.5336e6,0.015683156327465135,0.0010650236566996183,3.807348667325943,0.25855231659616373,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,5.288104383936808,0.35910859717228577,10984.0,-1.0347787752257447e-8,-7.027054070334587e-10,1.0347787752257447e-8,7.027054070334587e-10,527.0053786813984,35.788280355319806
1.5552e6,0.00671557820201895,0.0004625096945386736,3.811552965128614,0.26250609323403074,0.0,0.0,0.0,0.0077529988613380075,0.0005339580639591229,0.18574126038335692,0.0,0.0,0.0,5.288104811231824,0.36419793908378933,11000.0,-1.0347327535764914e-8,-7.126325022050174e-10,1.0347327535764914e-8,7.126325022050174e-10,527.0035035648559,36.29534525877665
1.5768e6,0.00657585004189642,0.0004602638777526044,3.8325741865906267,0.2682536015352951,0.0,0.0,0.0,0.029617128599908994,0.002072993509651326,0.18574126038335692,0.0,0.0,0.0,5.288104811231824,0.3701306463609441,11000.0,-1.0346534501159559e-8,-7.241856277840922e-10,1.0346534501159559e-8,7.241856277840922e-10,527.0015429487528,36.88645151482902
1.5984e6,0.006191634514105784,0.0004403847490832652,3.848353283780987,0.2737170760645926,0.0,0.0,0.0,0.045701743711961965,0.0032505715399396076,0.18574126038335692,0.0,0.0,0.0,5.288104811231824,0.37612050664729313,11000.0,-1.0345905054078251e-8,-7.358604243999945e-10,1.0345905054078251e-8,7.358604243999945e-10,526.9998880334149,37.48327084387384
1.62e6,0.005795434405019829,0.0004176725710052068,3.8835334927018463,0.27988331937233973,0.0,0.0,0.0,0.0759212120999909,0.0054715842912773545,0.18418205120093767,0.0,0.0,0.0,5.288107916320302,0.38110993496007495,11002.0,-1.0345208898759161e-8,-7.455713750444733e-10,1.0345208898759161e-8,7.455713750444733e-10,526.9981623630927,37.98035867657434
1.6416e6,0.00524425536056627,0.00038247925093149164,3.9118932447000914,0.28530609115786704,0.0,0.0,0.0,0.10235848616848581,0.007465310978292353,0.18418205120093767,0.0,0.0,0.0,5.288107916320302,0.3856775491689029,11002.0,-1.0344989901961468e-8,-7.544910986502422e-10,1.0344989901961468e-8,7.544910986502422e-10,526.9970348231068,38.43547220028855
1.6632e6,0.004694348976155756,0.00034647022022401636,3.933096260944474,0.29028534832270075,0.0,0.0,0.0,0.12452055895455971,0.009190340492907673,0.18418205120093767,0.0,0.0,0.0,5.288107916320302,0.3902930786871839,11002.0,-1.0344779041384923e-8,-7.635047779452736e-10,1.0344779041384923e-8,7.635047779452736e-10,526.9963517187551,38.89539166446327
